episode,reward,discounted_reward,steps,distance_traveled
540,-276.4542916936896,-42.30507387934406,500,660.88605
541,-180.28456619284273,-33.44577695981071,500,573.95233
542,-158.75560933472778,-35.96813836125862,500,706.6155
543,-158.44242084809508,-31.401346822280846,500,751.1045
544,-216.79046925398006,-37.44969874573811,500,831.25085
545,-304.5325228058057,-33.72276153973,448,683.7835
546,-152.35083024682177,-33.309929071177116,500,782.2949
547,-162.88389621123542,-32.19239937507621,500,788.71655
548,-172.21512055207128,-40.63339056970854,500,808.5809
549,-174.42548627240598,-44.67586401014194,500,558.4135
550,-159.49607501294673,-37.326034623929175,500,847.6101
551,-145.1283353341414,-50.05376221152193,500,224.84518
552,-174.71105010242496,-34.57518296403838,500,793.5609
553,-140.55754785728695,-34.22411360177136,500,847.45624
554,-172.6645242837307,-42.169238741903854,500,769.9581
555,-170.46247259945312,-39.26005431054719,500,838.22235
556,-294.57497840100723,-30.81084493250232,500,836.44006
557,-303.6405893275322,-48.84936636952945,323,375.7109
558,-158.56819651747597,-42.64930682186962,500,869.82605
559,-302.5660962023306,-41.95699058308824,452,688.09595
560,-169.04634684942747,-34.21799418048366,500,823.49945
561,-164.1319730966979,-32.099745996107885,500,613.53973
562,-300.2829020712489,-46.78210275862646,377,497.8747
563,-224.68647238034293,-38.04517254507527,500,590.79987
564,-185.96522724332078,-34.55579993668802,500,710.0305
565,-151.3970322544478,-37.58036851766323,500,863.8408
566,-202.16679871672355,-44.4976764477655,500,751.7536
567,-235.8101960377784,-30.27511384604018,500,713.61426
568,-203.23870869908833,-34.74749311213336,500,753.98315
569,-301.11239203619147,-61.403984969523655,431,591.6167
570,-300.19227611987685,-50.15544627478791,407,579.2073
571,-300.0091916929902,-62.12322122789995,360,647.368
572,-272.7458497928123,-46.30063217900846,500,804.90735
573,-303.46655481575823,-52.0727092552614,479,940.85474
574,-300.4085677238117,-80.94668855171423,485,590.2875
575,-165.65093892378974,-51.1465810449796,500,696.5876
576,-302.05896120142125,-57.494496200202676,399,620.28894
577,-300.262503395369,-83.62103868454302,465,777.6012
578,-300.4630640329072,-87.46762736897136,343,539.63074
579,-304.2162237581944,-51.95402562408169,493,821.844
580,-228.53875459413723,-79.56408881359265,500,750.4058
581,-127.06458804817903,-36.27370721544774,500,747.34
582,-304.244794946154,-46.37422341799778,388,598.0924
583,-309.06417897308717,-88.51916930708025,267,374.6613
584,-261.7288992169826,-35.550449932182175,500,551.84717
585,-179.83672790539302,-38.054955727917275,500,508.39343
586,-304.1661732277634,-44.25311349380635,475,453.5078
587,-287.0572959019519,-32.77765710466441,500,605.5234
588,-305.3110738573045,-44.64705097239628,276,353.6509
589,-134.6674295726844,-28.94314512175098,500,574.44476
590,-142.60870499338566,-30.518752568991104,500,415.3462
591,-149.1624529420573,-31.229121934779787,500,450.3573
592,-140.91696175491936,-28.426883317417985,500,264.7829
593,-126.19500470049826,-28.206869371053756,500,414.99774
594,-147.401224646795,-30.24880516779076,500,366.98303
595,-156.47642927585076,-29.876003636192323,500,488.06445
596,-182.01864351116384,-36.535711778824094,500,653.515
597,-176.05620669571653,-32.63636807978914,500,607.79333
598,-175.46050790704004,-31.87203099665477,500,719.40594
599,-203.07182136883657,-33.508284489225375,500,702.3779
600,-183.92771144534527,-35.69709979935481,500,604.42993
601,-146.1919551284411,-31.384455994696623,500,354.30984
602,-170.86085121023365,-32.41356061226843,500,336.95792
603,-209.66029787382735,-37.58854507944425,500,398.4473
604,-162.1192107492691,-29.989178452342088,500,260.2568
605,-161.61222863061278,-28.126623210237074,500,276.23056
606,-189.85741866883916,-29.475083915482728,500,477.50732
607,-165.42201565925455,-28.111754744147145,500,83.89487
608,-189.3124055330062,-34.19345769636203,500,86.6564
609,-179.3036853523149,-34.340931971723634,500,140.31784
610,-180.5338048296054,-33.83531165294605,500,74.323364
611,-183.05081052782577,-36.43116435898669,500,58.7809
612,-156.50312782000026,-30.17777742844622,500,68.88342
613,-175.59685243610295,-35.665551728231605,500,63.121414
614,-154.9365345368252,-29.727715432535547,500,49.416534
615,-148.50542117258476,-28.57739701933608,500,55.45726
616,-178.7660540361798,-38.27521206412126,500,65.3965
617,-134.98613117889275,-26.110228693460456,500,51.934143
618,-144.0593600084327,-29.367784749929992,500,61.409256
619,-134.40196468030047,-27.212810210499125,500,52.665787
620,-144.5335429540967,-28.145258311334334,500,58.22989
621,-154.12719384185147,-31.031753773869074,500,44.71495
622,-139.29050652844626,-32.48693407619059,500,44.83113
623,-154.60122503520722,-29.78616453968065,500,49.95764
624,-148.40873556290995,-27.114177778860764,500,45.518448
625,-124.28493560226937,-27.91931632406622,500,57.174774
626,-147.54239604905828,-30.06568370327073,500,60.312927
627,-138.0999142877861,-28.727129750907608,500,48.993774
628,-141.2568303126671,-26.5735455040881,500,50.40242
629,-138.4085202679396,-26.047453719813245,500,54.713486
630,-131.77947641313625,-26.497643315855843,500,53.01712
631,-261.49676615868697,-68.5537599079197,500,58.593994
632,-134.4314851703591,-30.271697903116603,500,53.17717
633,-127.03123716926933,-29.029069542430562,500,45.759995
634,-137.0851980280872,-28.654210576804903,500,45.909866
635,-123.09210698455888,-26.32930264159631,500,47.11882
636,-126.23128408281087,-27.08029184228185,500,43.682907
637,-180.15707178330132,-34.180955355607566,500,69.80371
638,-122.33695262979933,-26.12559823594128,500,61.506958
639,-150.25892041274173,-34.87808764217445,500,68.042984
640,-117.55707774173723,-24.0786825612409,500,52.09143
641,-138.6445871795071,-25.27699827241596,500,50.57727
642,-116.5591886428444,-21.76030880379286,500,62.095413
643,-148.25557226338265,-27.511779234584886,500,60.13362
644,-143.48856274707853,-28.554879644952628,500,62.283356
645,-131.50662499360197,-26.690353944924997,500,58.705063
646,-134.33501347320993,-29.86381633329929,500,80.51422
647,-140.12727004705295,-28.090755863648916,500,71.19266
648,-146.72947188784065,-30.803698115677825,500,74.553925
649,-131.637854915456,-27.47284358793513,500,63.91301
650,-145.64785768149187,-32.79519841552119,500,82.2287
651,-149.93575475499412,-33.79280567772085,500,62.264236
652,-133.15060328884812,-27.739504641208374,500,69.28615
653,-122.30109377131186,-26.011829581919674,500,64.814606
654,-145.6930960835238,-36.940055821896706,500,76.815125
655,-139.87235090282692,-30.07962101121063,500,68.99817
656,-139.94705817015563,-29.705143942921968,500,74.31308
657,-165.71274430517187,-34.5970853433737,500,90.477615
658,-153.01722473810963,-37.02688719246609,500,80.85539
659,-150.1897407801276,-29.960745904787615,500,70.96495
660,-152.0081841219014,-32.951747158163045,500,87.527725
661,-167.84171463194986,-45.98266421568242,500,107.21866
662,-164.7471492420349,-38.89504869549073,500,81.35898
663,-154.44867904417177,-36.28148691185892,500,68.03984
664,-176.10759720867017,-39.741096437251954,500,84.147995
665,-169.89422871874933,-35.047822349802864,500,87.41914
666,-161.88145183066968,-33.98751671970329,500,76.82861
667,-163.08079218600662,-32.951532570765984,500,78.41524
668,-164.76028297222322,-35.58565315247703,500,82.062164
669,-166.21388650765735,-35.84421413408765,500,75.370026
670,-161.25008250617964,-34.753335250446376,500,79.07138
671,-155.03665241725818,-32.34603888994427,500,73.65729
672,-170.10131088441827,-38.97537693672902,500,94.32678
673,-161.52763079308514,-32.89706073573356,500,77.79335
674,-147.09621149042687,-34.1081140903081,500,76.444534
675,-154.8849388593373,-36.140917997996695,500,67.43039
676,-143.49412728175255,-32.802355699435616,500,50.41896
677,-140.57989811468946,-35.42570505524045,500,70.974884
678,-146.43009100853445,-32.707191123404854,500,67.98952
679,-152.5126406290933,-30.22681290120089,500,65.6741
680,-156.39469071312243,-36.12114548780647,500,75.85275
681,-153.3863113956326,-36.59196538645109,500,71.326294
682,-150.30362119838964,-36.804288427921676,500,58.093384
683,-154.12533354192692,-34.97823375895827,500,64.097244
684,-129.20022169542045,-31.822719398150006,500,54.84375
685,-133.28795374371362,-32.130596461542076,500,50.784714
686,-145.8419085694259,-32.939756501898515,500,49.90944
687,-149.7699672290228,-29.205249779886397,500,52.171997
688,-143.7681232432232,-38.416152605548085,500,53.91255
689,-135.2826375945229,-29.673352411753193,500,50.50807
690,-133.13147367227373,-29.43292520739844,500,40.82405
691,-130.22431984698662,-26.518072654929014,500,36.412277
692,-125.78660786693085,-28.90300356202408,500,40.120377
693,-139.6563428091296,-30.31064373025107,500,40.476456
694,-132.32769431083895,-28.028255763524037,500,44.49272
695,-124.24173858311912,-28.199173775747287,500,38.328217
696,-136.0861254870302,-31.34932846257968,500,44.3154
697,-130.79975464983846,-29.73705131791553,500,52.354156
698,-131.56670199909178,-28.646126875088395,500,45.450974
699,-135.49378495034816,-26.89963110346706,500,41.078354
700,-145.97799810599327,-29.211462073339778,500,54.169006
701,-141.6067355251703,-31.647059573980737,500,49.308792
702,-150.07009327821552,-32.550736931559086,500,58.24005
703,-148.00135737952974,-30.323400232999074,500,51.14612
704,-131.12376260247092,-29.90054370031495,500,43.76689
705,-138.2545759156635,-28.74074126002865,500,53.833862
706,-133.64684033146847,-29.96278067875378,500,51.30928
707,-155.5754406946913,-31.023169468506726,500,45.05815
708,-159.216957528388,-35.13062082661015,500,51.044403
709,-119.05484259066303,-24.83280560881578,500,36.593674
710,-141.72431243843565,-32.32269729973771,500,58.080048
711,-182.6321403956955,-41.8477689147552,500,58.204224
712,-126.71249722958133,-24.561199007073824,500,42.13005
713,-154.66352617264664,-31.92253640657021,500,57.333084
714,-146.051709436438,-28.021639247315502,500,57.829117
715,-140.62365646221414,-31.48126061947371,500,50.421234
716,-138.25169088256533,-28.63726635587305,500,46.82245
717,-125.98499773372195,-25.843171516611026,500,36.93611
718,-134.6272212339965,-27.952967025435164,500,45.9794
719,-174.74230457423283,-39.59404762981341,500,63.65503
720,-168.8395231278094,-27.61044951770178,500,42.973724
721,-124.93050535226226,-29.098888300645104,500,42.777008
722,-132.69108163649577,-25.902303812897127,500,45.608643
723,-119.3933706089064,-23.792881519712516,500,35.849167
724,-140.12034651038155,-28.930452245326414,500,49.60228
725,-131.2870436101958,-25.14641245571915,500,41.949448
726,-182.91167207907972,-40.736310682524476,500,42.95485
727,-146.63260131396717,-28.725078036571638,500,47.68193
728,-211.06425365194275,-34.13903991010026,500,56.53949
729,-138.84517319160602,-27.691108194151145,500,46.665817
730,-184.15843747508825,-32.119667335404834,500,88.47507
731,-193.40248967160565,-36.65066852503133,500,72.25812
732,-202.6229819166621,-46.568867534209616,500,113.67357
733,-179.1378412423353,-34.010072195509544,500,166.87259
734,-178.9082543099865,-27.750323971176137,500,382.25812
735,-244.3484419312217,-39.838846863959,500,256.90378
736,-200.22020885785082,-37.31608274570617,500,317.02234
737,-209.71969440294325,-34.34040515188103,500,350.25052
738,-197.99275190384108,-32.86909925511514,500,425.4948
739,-183.51518188000162,-30.280877734490822,500,505.97174
740,-196.9740703280725,-35.844247766034464,500,571.5952
741,-300.7871820350458,-35.77114385585332,497,622.90314
742,-202.27445339840085,-34.33304330838447,500,597.6746
743,-206.88109953036454,-37.72303938366669,500,744.89825
744,-216.48834827675287,-38.831546450470185,500,760.47296
745,-221.5686628585649,-35.46456006252993,500,813.2362
746,-249.0792683570675,-34.249701835059945,500,837.2647
747,-188.7183531575014,-32.15856924819907,500,876.1538
748,-215.03111774520937,-41.274505675071616,500,918.59357
749,-217.33096917021635,-40.85577954593704,500,1004.94226
750,-198.67996404939947,-39.00023118231734,500,975.5824
751,-147.05708384803523,-31.38795325696668,500,992.9227
752,-195.06736997103857,-33.6796309285199,500,1020.79614
753,-196.90886653350302,-32.316760220683676,500,986.8605
754,-126.87539035026883,-33.58779469487014,500,1067.7631
755,-97.06431499528306,-28.07141707174442,500,1029.8495
756,-160.80460647678404,-32.81694855707229,500,956.1699
757,-183.25827158409118,-35.60835243885095,500,925.41614
758,-192.62211205316225,-38.243750227903675,500,874.42957
759,-128.4398548693586,-30.395627105961893,500,913.3799
760,-190.43092841265133,-32.69120453905474,500,683.76013
761,-204.4502980987998,-44.851719217524455,500,569.1869
762,-127.7258416306213,-30.83093920012641,500,797.796
763,-176.1612372307312,-31.834346222942763,500,313.56287
764,-153.80798797413559,-29.398449210575752,500,143.81912
765,-173.01204821664513,-30.732304664723433,500,67.27887
766,-106.35736384875058,-22.095242670266636,500,30.647934
767,-140.31538651648995,-32.84085603655921,500,54.470078
768,-133.60229066258597,-25.19863580686365,500,57.124924
769,-151.4096043778367,-30.73376769009382,500,69.291275
770,-158.5193106184717,-37.52396426036389,500,65.19592
771,-174.80646691576706,-32.13632278574425,500,53.163666
772,-124.61774409460425,-23.52293027378133,500,37.762604
773,-135.6021996007912,-32.22097226133239,500,55.635437
774,-149.81969716867127,-25.89021783615714,500,55.475754
775,-188.82754187420937,-45.0694429001522,500,52.453735
776,-179.80272344379298,-34.708056743346,500,55.07155
777,-223.12595600058788,-51.35675088830431,500,108.89914
778,-173.36746554154135,-31.956273923640772,500,51.572617
779,-206.7854877208049,-51.97556524601377,500,57.51532
780,-233.03278183785636,-53.174570548752165,500,92.7719
781,-239.11749291900264,-53.92248438960416,500,115.76523
782,-188.47686085880233,-39.59484121967602,500,66.70848
783,-188.47276152526535,-38.202170147368776,500,61.490143
784,-177.43162236668158,-50.587004731869236,500,99.59042
785,-224.26971110815924,-48.901336255889404,500,88.739395
786,-247.07834138720193,-58.84095833099909,500,125.52565
787,-260.5249967648514,-58.26037731654538,500,151.86087
788,-199.82601505950916,-47.11611145295012,500,180.16235
789,-240.40342976481585,-57.057948525997965,500,175.72498
790,-255.33516522551687,-53.59528203432077,500,205.76962
791,-272.4375765902176,-65.71322822473262,500,312.01123
792,-301.55141003433505,-68.5934108450581,491,291.21548
793,-285.3677553540586,-55.18444598886827,500,318.3199
794,-262.66238069613223,-56.17126213054587,500,237.29388
795,-255.11409503803046,-57.98454951667738,500,157.66751
796,-255.29856567441635,-61.772409827125465,500,247.008
797,-237.9021446454361,-52.54762731711188,500,213.93066
798,-251.10177737878843,-56.112230400344075,500,201.18222
799,-279.5366116085112,-60.74385534175234,500,205.22314
800,-240.36955462885683,-57.21302384013608,500,180.16583
801,-227.1269155600691,-52.971036710134435,500,169.52551
802,-221.65141118252268,-55.14920683069837,500,172.65634
803,-230.84704310078243,-50.428331918263794,500,157.54684
804,-216.13920075050333,-54.54386797478512,500,149.45021
805,-164.2313323565312,-47.18415500970626,500,101.23813
806,-137.71837738790234,-37.0848701737045,500,65.59503
807,-131.97580485163598,-35.65859607947439,500,64.08649
808,-143.8515234997282,-36.06008572001363,500,65.20645
809,-134.71806332662035,-31.569204536275567,500,50.731308
810,-123.75272498963113,-37.81289803444674,500,64.77002
811,-124.0347027902956,-35.96100418584545,500,48.38585
812,-127.45233847774861,-37.02308669864785,500,58.206482
813,-133.17432849050215,-31.461731957770688,500,61.366455
814,-210.58947094716825,-42.14308565603688,500,82.85141
815,-124.25660301666704,-32.924410980859044,500,27.815048
816,-143.88160473839952,-33.28357147710988,500,59.709335
817,-157.59526198852396,-41.433480898684095,500,47.791443
818,-149.62441280650205,-37.37186768929287,500,47.703415
819,-132.7337944017138,-35.78006044690064,500,53.01677
820,-140.96651875502675,-30.661019963057555,500,53.724792
821,-120.31443086758537,-31.405652912260162,500,50.082047
822,-130.82364044372954,-35.39760830205242,500,39.92195
823,-133.79027311690734,-38.95780701630284,500,49.908585
824,-127.02611242692608,-31.995401769036732,500,36.416183
825,-131.9979555606467,-35.91108998051138,500,36.558212
826,-121.9957391092918,-30.698269466042774,500,25.63176
827,-141.9390066924959,-34.58062558239919,500,31.624481
828,-133.72877978937356,-33.7038918719731,500,37.96266
829,-128.69009098176483,-39.54304560986049,500,33.92119
830,-111.42087320569681,-27.77391126674404,500,29.570557
831,-105.05422753534552,-25.321645479488364,500,19.864738
832,-117.63308800860732,-30.43079893221947,500,29.511642
833,-98.0303139577605,-24.314210492764758,500,19.242332
834,-95.38861912436623,-25.037092773411445,500,26.790154
835,-104.77594681931532,-25.861698063907784,500,26.02063
836,-110.57975714235961,-27.79070913757054,500,22.63369
837,-111.26533348586567,-27.848897969645652,500,20.049454
838,-106.37628056674134,-27.327029994260673,500,25.012932
839,-121.280365672225,-38.13468218875324,500,40.48369
840,-99.03749761448042,-26.04586301676876,500,28.038773
841,-104.23537253785786,-29.63072796011228,500,32.156464
842,-116.7932576337714,-33.722013912371544,500,34.78264
843,-118.96418243654858,-39.57620053245275,500,49.223343
844,-117.64231973862513,-31.999771822740765,500,38.391006
845,-92.43698977732674,-26.707863904634674,500,22.098228
846,-95.27150270587921,-28.092468584670957,500,24.810371
847,-95.00237053474903,-26.702007165281778,500,23.503937
848,-105.2063637939372,-25.62876613633707,500,47.015915
849,-96.05058140197852,-29.635330444223424,500,28.69728
850,-87.69271554732649,-27.274097218020746,500,21.849304
851,-103.44235018987538,-28.223322357649494,500,35.916702
852,-110.15345393080044,-31.02865890803859,500,25.448776
853,-88.48586988518694,-27.16308688589632,500,21.68888
854,-82.53249342624748,-25.008217025690783,500,22.61943
855,-87.28610974282508,-24.128633978155595,500,18.52407
856,-82.4031742851392,-23.077971389935755,500,18.495064
857,-86.879156972657,-25.027242087454503,500,23.521423
858,-70.8263438764392,-21.776793562895005,500,15.457809
859,-73.8917410274434,-19.988020306128995,500,25.012085
860,-83.36087995736862,-22.79924067805844,500,22.204865
861,-75.43373261817673,-21.746006448566554,500,17.00454
862,-81.42692141779611,-24.522003756792834,500,16.992012
863,-74.97838569602263,-22.43413680651116,500,17.41941
864,-71.77792459479326,-22.123458872967326,500,12.837433
865,-76.42796661570881,-23.21586060416452,500,20.915024
866,-86.07996002123173,-23.070212413447557,500,17.94255
867,-79.7954408691479,-23.107679457285506,500,17.011932
868,-78.31275583115044,-22.803117754742207,500,17.779022
869,-83.96496942228976,-24.25836135570967,500,16.960205
870,-83.37708058817134,-24.63586676405809,500,19.010948
871,-82.46840116728227,-25.113657045777263,500,15.727196
872,-85.65150292123558,-25.026443516500088,500,14.751129
873,-96.25169416924258,-26.71937471809365,500,15.458023
874,-94.2902592460253,-26.80858513548938,500,14.870384
875,-93.39224663246847,-27.957387424015653,500,15.401154
876,-101.17035578099622,-30.084262431726156,500,14.1213
877,-100.47858603823768,-28.873394544900744,500,15.362137
878,-100.22997763052055,-28.93884202516117,500,17.168564
879,-102.69734024102387,-27.852556975231952,500,13.773636
880,-97.90555465824606,-29.84787980847267,500,14.0598755
881,-92.8223790187854,-27.021943730665857,500,14.387238
882,-100.80616332087776,-29.6768835596532,500,26.362915
883,-95.9549620538893,-25.60529261129804,500,15.10067
884,-87.44939994290444,-23.47235828041749,500,13.082825
885,-89.22298903183312,-25.318622793505533,500,15.104897
886,-88.10020034674399,-22.364942646364746,500,15.564278
887,-90.4662899614756,-24.13914120279585,500,15.43174
888,-90.76764605717163,-24.20161373744857,500,16.581436
889,-90.4257699060157,-25.209392814392228,500,14.753006
890,-88.6620719869314,-23.89165769265839,500,17.181282
891,-91.30690712531384,-25.294500093273193,500,21.878044
892,-85.68356915190023,-20.722208491724174,500,16.25122
893,-87.31159914413854,-21.9743304637799,500,16.122116
894,-92.15008343076885,-23.088676074184086,500,21.36148
895,-85.3488329991462,-22.494630102520702,500,17.821884
896,-85.54532938895487,-21.19342569530663,500,21.233154
897,-86.29851925852573,-21.93287350483295,500,16.505959
898,-88.46429648527275,-23.443972996816886,500,19.74582
899,-84.15769304678764,-21.399380390909304,500,21.91082
900,-80.94333665829436,-20.58649588126927,500,24.14328
901,-81.76076464925674,-20.594426041757018,500,14.536827
902,-75.67260475540249,-19.67609244115273,500,17.573486
903,-78.58181479127036,-19.158734904744755,500,19.832123
904,-78.2420697200825,-19.238613203499124,500,21.328781
905,-75.24145172064664,-16.798829311294362,500,18.5214
906,-86.62772761436727,-20.188755234219283,500,23.600296
907,-73.774785429623,-18.916458720775996,500,19.890762
908,-72.02558021661221,-18.17039302267246,500,19.307968
909,-75.35882748669682,-18.542729579307746,500,19.748909
910,-68.70810587565575,-16.223465903351034,500,16.7406
911,-67.92266541630174,-17.454519722156554,500,23.089638
912,-71.41324568396801,-16.65449689548542,500,16.771797
913,-68.05913312219722,-16.581748368633175,500,20.322212
914,-72.11910514460038,-17.244237149342517,500,13.950584
915,-74.750369420085,-18.713920460612023,500,20.383644
916,-72.59183507359813,-16.614637879156167,500,16.550438
917,-64.38099532754404,-15.582962093305285,500,16.814674
918,-65.56893615642159,-16.100206134734748,500,19.383057
919,-70.21292083924597,-14.829741305599178,500,16.683601
920,-75.55307253015496,-14.804222682482491,500,21.39286
921,-67.65834084880608,-16.446610246269984,500,20.917725
922,-67.22562268189515,-15.761418877057926,500,18.486313
923,-62.55379484891267,-15.437780753975126,500,17.876228
924,-63.47253750711838,-14.849779003570115,500,24.33081
925,-69.0720248051328,-16.935771177712365,500,22.114716
926,-58.208671011111974,-14.1998169466749,500,14.939156
927,-57.78244654174521,-13.748388209077326,500,18.175568
928,-59.75645911883886,-13.680250357347957,500,18.382523
929,-62.73663188742795,-15.275979300934273,500,15.524261
930,-64.37159732095435,-15.196783301035627,500,19.746025
931,-62.51516291510406,-13.876499107837814,500,16.106369
932,-67.02423763372558,-18.898134744177735,500,17.774704
933,-70.62788206380931,-14.21532557722123,500,14.780991
934,-65.48380253078375,-16.246293545162672,500,12.500572
935,-64.83456871406756,-16.18485395077359,500,15.998169
936,-72.4937175368701,-16.6877897834473,500,15.285057
937,-62.164677647038566,-14.303414243976018,500,13.045975
938,-66.39963682214095,-14.761535362623151,500,21.857773
939,-71.79038780649633,-16.00169542501198,500,25.715698
940,-68.17216305991643,-17.360624638806645,500,21.144737
941,-74.02811583729643,-23.062497585497525,500,22.83831
942,-66.2772239084225,-14.723799512072338,500,20.28402
943,-60.78248557969652,-14.064276247285715,500,12.803268
944,-64.14323461821405,-16.722186509759823,500,17.17775
945,-71.42613073402613,-18.012101721616986,500,13.560585
946,-66.03555496702872,-15.204008887372307,500,16.175682
947,-62.90942381091975,-16.856177838365767,500,20.15921
948,-63.430847309124,-15.216086793983491,500,15.515175
949,-63.18433873333775,-17.29818759605285,500,17.465347
950,-72.32727928012741,-22.08221857332062,500,24.922813
951,-68.32331269593269,-14.972895718132085,500,22.881493
952,-64.58175518013853,-13.238992081416272,500,17.929878
953,-77.46639101820995,-19.97285047978731,500,28.868439
954,-79.00881860244223,-18.14033840436961,500,33.77556
955,-61.38365364405076,-14.577581684606761,500,15.852951
956,-68.32862409345265,-15.454051731272372,500,19.772964
957,-63.41402220578123,-15.86337371804433,500,20.32624
958,-62.11244000641965,-14.419906215496946,500,13.657608
959,-63.009362093507875,-16.573468262379606,500,24.913895
960,-77.65488815291536,-18.38509678517073,500,25.543198
961,-72.54089447331033,-17.848488165848323,500,17.384834
962,-60.71016945908386,-14.760258373140442,500,20.454613
963,-67.58738363172223,-16.10693397496718,500,21.336266
964,-68.80109781504216,-19.55214527046023,500,21.879425
965,-63.83328829920257,-13.636942194570842,500,18.231842
966,-71.83750286834362,-20.916495760771078,500,26.02636
967,-69.17406506630827,-15.294350814773496,500,24.628319
968,-73.57803211742987,-18.22397820840819,500,25.6734
969,-65.9193156233528,-16.234425441054768,500,17.266891
970,-74.33597192002108,-17.001581245123628,500,13.521774
971,-68.84138600644648,-14.248610600274889,500,15.45668
972,-65.06251744806185,-16.70379007262844,500,18.743431
973,-65.63214381697627,-15.709431958483043,500,21.992798
974,-58.63788145805842,-12.646953459469106,500,12.314514
975,-78.42591892454695,-20.225083380094855,500,26.643303
976,-77.91064440599774,-24.44900834120818,500,26.441948
977,-66.94904590686654,-14.069424437016302,500,19.887863
978,-64.9374942888804,-16.971261846770446,500,22.035698
979,-59.482485479974216,-13.780464827584787,500,20.172112
980,-58.43200404335038,-12.96679396353437,500,13.313515
981,-64.56236384071629,-14.45174129821453,500,28.049469
982,-62.3901309198426,-16.41660012123207,500,15.411751
983,-65.12427421207789,-15.846396233618126,500,17.19384
984,-64.98533231848137,-13.719274513327965,500,14.08876
985,-60.52216290921205,-14.461865427427584,500,17.231384
986,-63.185276767381204,-15.389570283550166,500,13.781937
987,-63.74053602419237,-15.050378566680093,500,17.33744
988,-63.178304166840164,-15.447408221142428,500,17.42907
989,-71.17882527991607,-18.301592260300822,500,16.800362
990,-61.94899250145004,-16.29064117620419,500,19.958069
991,-63.092411904097304,-14.819148733186424,500,21.886086
992,-63.41386878139508,-15.80326331685328,500,26.839806
993,-62.34013371802497,-14.967206053675103,500,21.128067
994,-62.66152254345832,-13.628807671872028,500,14.516937
995,-62.3367501857227,-14.578947001437824,500,22.1483
996,-63.716679925191244,-13.881982230669532,500,18.882118
997,-63.54521463904194,-14.395367291971368,500,20.264893
998,-63.03164644470197,-13.278558624350131,500,12.432648
999,-68.55526649715094,-16.135701709602394,500,16.779793
1000,-63.678427807193806,-16.365911681151246,500,20.793999
1001,-68.60711748629093,-13.322702490485936,500,16.637001
1002,-65.89640223273527,-15.706325337341923,500,10.286087
1003,-63.59951835237479,-15.474880664863964,500,15.373985
1004,-61.259458611003936,-14.074043699935828,500,14.086586
1005,-66.14154027389658,-15.19480867869197,500,14.208099
1006,-65.1063173301984,-14.444153528869954,500,14.205658
1007,-61.128691794087956,-14.18319222699723,500,10.023796
1008,-61.32061512969467,-14.07430174351331,500,11.244392
1009,-63.66756553182227,-17.302011070496516,500,14.9449005
1010,-64.29688096765531,-15.687234902305118,500,10.869217
1011,-61.63016508773233,-16.13774796461493,500,14.946884
1012,-59.60623074272231,-14.244412490205416,500,11.272339
1013,-60.0718580518027,-13.279282117081074,500,14.993652
1014,-59.8610889111943,-12.837514444688374,500,11.763931
1015,-60.02960937664031,-13.551197133884969,500,9.508125
1016,-58.08172504673988,-13.406191139395352,500,11.660568
1017,-61.77862618618352,-14.473937956266894,500,12.849411
1018,-62.87705120506326,-13.990387385066388,500,13.319206
1019,-60.03985987427275,-13.914740323246408,500,16.605064
1020,-63.334782830721274,-13.113317796050953,500,10.705696
1021,-62.17852468810338,-14.912379629046068,500,12.260849
1022,-59.98165638618238,-14.668560764095572,500,13.98317
1023,-60.767588071503205,-13.719075434895018,500,10.9665985
1024,-61.70202852630457,-15.500249836179597,500,14.551155
1025,-62.15149672971348,-15.247875664800754,500,12.229385
1026,-62.86486620174417,-16.704281557552928,500,14.009232
1027,-60.62499103888213,-13.884340822111579,500,11.077538
1028,-60.85728268141893,-14.232862261018134,500,11.985962
1029,-63.46017625065292,-15.89891612932431,500,13.7606125
1030,-59.79314084874479,-13.742447890396726,500,11.927788
1031,-59.59205575015758,-14.458951104268765,500,12.507919
1032,-65.74624171691944,-15.345626310655256,500,10.680313
1033,-66.3574849491668,-16.35244045864848,500,11.196289
1034,-61.079442559182645,-14.907934134327592,500,14.186729
1035,-60.757760019138175,-14.856514054580579,500,14.155899
1036,-61.25450162616925,-14.665100276215854,500,10.602066
1037,-60.98029562290133,-14.037861621185046,500,10.09713
1038,-64.70494891136616,-14.526786591080148,500,12.049789
1039,-59.02857319368011,-13.608522036901029,500,13.771149
1040,-59.516625397737116,-13.904781755190015,500,9.487877
1041,-60.7337326154599,-13.864613394196773,500,12.553558
1042,-57.5398897760748,-13.058153237525056,500,10.611053
1043,-61.68513953125021,-14.614209298391994,500,11.832642
1044,-58.74357976563694,-13.012497842245837,500,11.341095
1045,-60.4740627623115,-14.655474849691238,500,10.497078
1046,-62.38195660543695,-14.370145817967588,500,18.79879
1047,-60.894431669886664,-15.452716900952563,500,13.34343
1048,-59.770923728558365,-13.944631220389052,500,12.214935
1049,-60.792974281722124,-14.410565708831582,500,11.395042
1050,-59.14903142196057,-12.983937221121494,500,11.31823
1051,-61.15865292446869,-14.607771095569705,500,12.138611
1052,-60.16700812442061,-13.614301638592476,500,12.439682
1053,-59.948226811601145,-13.999226656007734,500,10.600853
1054,-59.18820848716554,-14.717152373815312,500,12.925072
1055,-58.27952480454161,-13.850024559470649,500,13.58107
