episode,reward,steps,distance_traveled,steps_in_target_lane,avg_speed_diff,speed_deviation_ratio,fail_mode
143,134.59070775716071,33,460.88843,33,3.495270325785323,0.030303030303030304,1
144,-3.1564267278438294,36,498.58594,26,5.485049470078773,0.19444444444444445,1
145,-8.948172022806016,20,237.95334,16,9.385080784573663,0.3,1
146,-507.5450793794489,70,299.88934,67,52.19525544742015,0.7857142857142857,1
147,-506.56605086170845,95,541.24615,85,36.54844977757978,0.6526315789473685,1
148,-448.67659571245525,116,816.26276,111,40.58329180955422,0.6206896551724138,1
149,-53.448338143134194,111,1016.07947,107,27.898000401056322,0.4774774774774775,1
150,-399.19432348259426,150,1424.1111764705881,107.05882352941177,23.12195077161557,0.396078431372549,0
151,224.26443854243612,64,478.60284,64,3.286498771961378,0.078125,1
152,-528.1035642487199,150,1196.0128813559322,136.4406779661017,4.05982136368453,0.062146892655367235,0
153,771.1608734177345,150,893.1357668711656,142.63803680981596,12.641328575667849,0.33537832310838445,0
154,360.8497973778095,150,1423.983,100.5,4.62247226150749,0.128,0
155,-502.3347210286019,132,678.2165,127,34.31071746677172,0.5909090909090909,1
156,-500.5714655601313,150,1557.2875482625482,119.88416988416989,3.6141894893657445,0.03088803088803089,0
157,1514.9268427642223,150,1050.972,129.3,1.9218511940982939,0.004,0
158,-505.0437604985388,150,1254.4811697247706,125.57339449541286,6.959295964927643,0.09174311926605505,0
159,-505.7386325070133,150,890.2730952380952,134.12698412698413,15.15382274851547,0.3333333333333333,0
160,-162.58611986410722,150,950.8794718309858,145.24647887323943,19.22757524131805,0.3591549295774648,0
161,-500.9860701957442,150,1898.949941860465,51.45348837209302,17.907520948601118,0.4127906976744186,0
162,186.82378096182342,132,2000.9526,114,4.924720847069692,0.14393939393939395,1
163,115.0471478291868,150,1397.38578,73.5,10.08748205520536,0.128,0
164,-360.706606854375,150,1531.82841,117.9,9.03176578493675,0.226,0
165,-257.8680095075313,150,982.0308000000001,134.4,8.47254192771592,0.236,0
166,328.45296602991823,150,1552.65585,95.7,5.5801517449716656,0.212,0
167,-517.2492067341234,150,1081.568595505618,116.29213483146067,6.97142138238859,0.2546816479400749,0
168,-109.4467221015592,55,231.22867,48,8.542943758845627,0.2,1
169,375.0529320297569,150,1016.801757925072,125.79250720461094,2.073001733186873,0.01729106628242075,0
170,80.71211593145895,28,202.63351,28,5.654599763606858,0.07142857142857142,1
171,239.08727540858945,150,862.3359793814434,137.62886597938143,15.882142155240107,0.24054982817869416,0
172,-190.8689534010482,135,1474.1346,131,25.16744239929945,0.4666666666666667,1
173,13.528829207679406,150,1419.76305,122.4,9.82806596620281,0.242,0
174,69.27538050430871,76,897.11957,71,5.202144446506611,0.13157894736842105,1
175,-502.0675064735374,150,1312.5650201612902,104.63709677419354,12.472833105242675,0.21975806451612903,0
176,409.9274000157837,150,1571.8069545454546,144.54545454545453,18.025242510344583,0.3333333333333333,0
177,-535.2724140757514,150,1883.1507983193278,90.12605042016807,6.1806552292836505,0.1722689075630252,0
178,-500.3767156159426,150,961.4731865284973,138.3419689119171,31.39475319088921,0.5595854922279793,0
179,-550.5157562070408,64,816.66766,52,4.277029614429768,0.09375,1
180,944.3662176922516,150,1255.330786516854,147.47191011235958,12.687194994774616,0.28370786516853935,0
181,622.8171029210223,150,983.1599100000001,123.30000000000001,2.3228447361810516,0.008,0
182,-357.8335877804933,78,444.77356,55,16.80953481842704,0.47435897435897434,1
183,-534.9569890787599,150,1354.9713730569947,133.67875647668393,19.003811888719895,0.36787564766839376,0
184,-538.1517914468277,58,725.1883,46,7.762115336859142,0.29310344827586204,1
185,14.218412754895851,23,259.4462,23,5.452576028060492,0.08695652173913043,1
186,896.7443157741427,150,1468.9167000000002,138.60000000000002,6.444420399295756,0.138,0
187,430.368098632626,150,1510.2520742358079,137.55458515283843,8.91597949795524,0.14847161572052403,0
188,12.969851142685059,9,73.46181,9,5.22085975682922,0.0,1
189,-524.3349965203661,39,394.94818,28,14.424926982367023,0.6923076923076923,1
190,780.8008844314587,150,1040.42001,130.5,7.077223972561631,0.128,0
191,-536.9858277920097,94,490.46234,33,9.090385044532905,0.2978723404255319,1
192,35.10419227319546,10,70.93666,10,2.311458634670143,0.0,1
193,-84.56467089300733,150,1101.869817444219,120.4868154158215,9.209926133247626,0.18661257606490872,0
194,-504.05208548818194,150,790.6064438502674,140.37433155080214,33.313504613870165,0.7005347593582888,0
195,1054.6626734058596,150,1334.84751,143.4,13.069665144035307,0.208,0
196,64.53460932089408,16,146.3439,16,2.977835835279558,0.0,1
197,-221.4877590474903,150,1293.7863819875777,125.31055900621116,10.269402202103379,0.19254658385093168,0
198,1952.2039838127382,150,1402.10259,143.4,2.794620866169418,0.004,0
199,-82.29814558220032,37,298.96057,28,7.383781024251273,0.1891891891891892,1
200,510.21704331641433,150,1510.968214285714,111.73469387755101,2.5078212719257564,0.0,0
201,376.595569642094,150,884.2175399999999,140.10000000000002,18.129408473289956,0.434,0
202,-273.7566164071654,150,2369.170789473684,112.28070175438596,9.580512476344454,0.47368421052631576,0
203,114.7093166757448,150,1533.89208,74.10000000000001,5.49722782313659,0.034,0
204,734.0930344110021,150,1665.6468,80.7,4.0302203066761155,0.012,0
205,-40.368586261749215,40,329.79047,24,4.7573515413734615,0.05,1
206,-502.881153794269,150,772.0688874345549,137.43455497382197,19.870174549237856,0.39528795811518325,0
207,-132.36323086859167,94,839.0738,87,14.181730852567052,0.2872340425531915,1
208,1131.3315620761396,150,1476.0618000000002,126.60000000000001,9.135397383839642,0.14,0
209,-15.28306889557484,21,308.5629,18,7.752075982818055,0.3333333333333333,1
210,-500.45378856515634,134,971.2357,130,37.81222648956822,0.5746268656716418,1
211,-507.3102182205037,103,895.9656,26,31.839221380617193,0.5533980582524272,1
212,1720.2459139886496,150,1576.2943500000001,136.5,2.7975672316803175,0.014,0
213,-505.40372026950183,150,1344.7818123393317,129.17737789203085,17.055672704807936,0.37275064267352187,0
214,54.68882160472585,34,293.2476,28,3.185674763085537,0.029411764705882353,1
215,65.16186266805698,19,167.8165,19,1.7763186808239595,0.05263157894736842,1
216,-389.6770225764581,150,1269.6176515151515,103.78787878787878,5.63000770612359,0.050505050505050504,0
217,1656.9422034382424,150,1361.3812500000001,135.0,2.569399174475736,0.002,0
218,-500.8249805401986,54,678.8071,41,11.62274616772336,0.3888888888888889,1
219,390.7596945624503,150,1810.3377272727275,143.1818181818182,2.7858439381983904,0.0,0
220,450.73674324713113,150,1646.72709,84.60000000000001,8.170736642141895,0.11,0
221,-137.67475990704753,141,1593.3977,134,11.766342137276284,0.24113475177304963,1
222,666.5461087046967,150,1283.5876500000002,114.30000000000001,8.438735186046541,0.138,0
223,1258.3228889006562,150,1401.2568,116.10000000000001,3.974231373828922,0.024,0
224,71.02769351276424,150,1888.93559566787,113.17689530685922,9.322812305529267,0.13357400722021662,0
225,-501.70917778459864,39,549.7822,25,12.559178277367472,0.46153846153846156,1
226,-508.2277831035342,114,627.4942,110,43.80522292135001,0.7280701754385965,1
227,-503.52107716400525,55,786.9204,44,7.735047579748503,0.2727272727272727,1
228,102.91396404907272,66,897.7794,62,6.418955663972852,0.19696969696969696,1
229,1180.7362407380197,150,1889.025,107.10000000000001,2.743557672625393,0.008,0
230,90.9350969374083,24,166.49765,24,4.330521542060164,0.08333333333333333,1
231,-31.10784421532952,150,821.8230656934306,134.12408759124088,8.237485273045735,0.18613138686131386,0
232,-157.88850373055325,47,410.16812,40,7.003826155240221,0.3404255319148936,1
233,-332.423341578317,150,1075.0375961538462,65.625,5.261261907072338,0.11538461538461539,0
234,346.9107501797699,150,1009.2736805555556,143.05555555555554,9.22688003579531,0.21296296296296297,0
235,-25.18443441606448,23,172.1726,6,3.8110477518802206,0.043478260869565216,1
236,79.47091867014063,20,161.81616,20,3.3888140894628647,0.0,1
237,-543.8441298418578,124,1112.4354,111,6.077945539363619,0.22580645161290322,1
238,314.49714426034245,150,1196.5913698630138,70.54794520547945,1.99887305483345,0.0228310502283105,0
239,-533.5538330685255,150,1230.3838235294118,137.64705882352942,4.795348827852327,0.10588235294117647,0
240,-7.262357650601018,21,155.67467,21,5.3277582832682,0.0,1
241,-572.5036698256072,95,846.153,75,9.169994540891414,0.35789473684210527,1
242,170.36308302445377,150,1343.3793,127.80000000000001,3.87233002045749,0.048,0
243,1357.8881189182268,150,1083.0341400000002,141.3,3.1864194599072566,0.092,0
244,902.6437332711305,150,1465.0287,129.9,3.896228423526586,0.01,0
245,201.14256716153832,150,1561.247121212121,143.1818181818182,15.767352347304865,0.4393939393939394,0
246,-38.221810097361406,31,424.20886,20,7.031267134339294,0.2903225806451613,1
247,-508.98678555673564,85,559.08356,78,35.06297889695038,0.6352941176470588,1
248,204.38922493954544,150,1919.7910714285713,87.05357142857144,4.628452805515971,0.04017857142857143,0
249,351.4138112870374,150,1768.1637,80.10000000000001,5.545017308273374,0.054,0
250,-561.8941177573173,43,501.09613,30,9.153222287628449,0.3953488372093023,1
251,174.15889934046686,150,1281.064323529412,143.82352941176472,11.404819700052991,0.2647058823529412,0
252,50.575870191297525,150,1081.7031000000002,136.20000000000002,9.54364940826967,0.176,0
253,40.5990119895111,150,1183.0554696132597,143.37016574585635,17.598607325270052,0.4419889502762431,0
254,186.44445645022603,150,1463.10645,72.60000000000001,8.76752278989817,0.2,0
255,458.6404208501686,150,977.9234615384614,121.9230769230769,6.3793246435541375,0.14102564102564102,0
256,798.9587211547223,150,1341.70341,121.20000000000002,12.446137264971204,0.21,0
257,239.31427914524988,102,1313.9844,91,3.489221622168236,0.058823529411764705,1
258,1388.5938377929654,150,1775.3082,118.20000000000002,3.254046442367919,0.004,0
259,242.4414279704659,150,1657.152514285714,142.28571428571428,17.36826103023803,0.34285714285714286,0
260,-511.60928341247904,150,1575.473813559322,43.220338983050844,19.632993964820628,0.3389830508474576,0
261,-2.922761486638646,12,171.52945,12,7.22798249209454,0.25,1
262,180.81330705622997,112,1574.2655,57,2.449735791240277,0.008928571428571428,1
263,-504.16187282551556,150,1760.0689627659576,104.5212765957447,13.930522073205026,0.19148936170212766,0
264,-508.4100250904919,67,348.68582,50,41.561976188082305,0.7014925373134329,1
265,183.82713911871886,41,593.81213,41,1.8472329536864684,0.024390243902439025,1
266,328.1081383938171,150,1902.8163354037267,144.40993788819875,11.115065737584548,0.16149068322981366,0
267,-545.5525844493322,150,1841.8987313432835,132.83582089552237,18.0462770686154,0.48258706467661694,0
268,-509.5574101884495,69,268.53207,46,47.421259275177135,0.8840579710144928,1
269,-244.34014027685046,123,1788.8186,56,10.19777207609719,0.3902439024390244,1
270,278.21145703668896,150,1684.7543100000003,92.4,6.7235452281019255,0.048,0
271,-508.6970359786707,150,1267.5380416666667,125.00000000000001,23.766094318137313,0.33611111111111114,0
272,-508.41749169487696,150,809.6532348066298,143.37016574585635,40.34218430639062,0.6022099447513812,0
273,-465.5103596280199,57,228.14447,2,40.48895954597048,0.8070175438596491,1
274,485.1862766367758,150,1954.9760946745562,116.27218934911242,2.369533883532571,0.005917159763313609,0
275,-523.1931022654211,45,528.08344,32,9.799843807084113,0.37777777777777777,1
276,179.34802448812798,150,1899.2823886639676,139.06882591093117,5.248960291263708,0.15384615384615385,0
277,271.6834817844199,150,1034.93928,138.3,12.218068098033916,0.28,0
278,-518.5527043606863,30,247.8245,18,15.714893705673008,0.7666666666666667,1
279,47.19527420171988,17,129.59196,17,2.7660445024364804,0.0,1
280,29.92809066239938,150,879.0623958333333,136.97916666666666,13.651203201319,0.3263888888888889,0
281,-254.2938797711719,31,21.16771,10,18.42378037705429,0.5806451612903226,1
282,-225.4402762410162,39,384.4088,31,9.116096375473695,0.41025641025641024,1
283,-46.22385726903857,150,1235.7017175572519,144.27480916030535,12.676098098078903,0.35877862595419846,0
284,-71.60967342738971,150,1132.7344500000002,135.0,12.348036335372356,0.254,0
285,-550.413678958487,51,565.09467,39,9.332939291447301,0.5098039215686274,1
286,-92.26562428325416,29,184.8617,23,7.45298116240318,0.2413793103448276,1
287,-297.1658713323768,150,1135.74954,126.9,13.504334831249604,0.354,0
288,-185.40441488967403,30,428.07556,23,9.919079557131528,0.26666666666666666,1
289,-51.81471775825311,23,327.13293,16,10.53618795665733,0.4782608695652174,1
290,34.721329149228055,29,382.42252,29,4.484609783727525,0.06896551724137931,1
291,-552.3826582348461,150,1900.5411016949156,112.28813559322035,9.753680540282971,0.2994350282485876,0
292,-501.0144557633692,147,1050.2958,112,28.35173039253924,0.6326530612244898,1
293,-77.85150411584488,33,273.98883,29,18.601610059846927,0.5151515151515151,1
294,-504.24339138874126,150,1784.8628472222222,93.75,7.097977586891525,0.18518518518518517,0
295,111.22675276493977,150,1735.7349,61.5,6.2826974312190105,0.164,0
296,-200.04549001885766,128,1393.7561,49,6.000148313394325,0.125,1
297,75.12186208820016,150,1478.9067885117493,127.28459530026112,4.847489370677357,0.08616187989556136,0
298,-507.059143601835,150,857.0600858369099,125.85836909871244,12.350834864406265,0.259656652360515,0
299,-188.7925611972893,150,1361.3727,131.4,17.36015910974574,0.24,0
