step,actor_loss,critic_1_loss,critic_2_loss,noise_std
2501,8.316320419311523,181.50363159179688,185.6359100341797,0.3496665333333333
5001,22.578144073486328,177.35244750976562,186.00241088867188,0.34933319999999995
7501,42.1742057800293,160.50714111328125,174.31219482421875,0.34899986666666666
10001,66.54293060302734,172.78286743164062,187.2558135986328,0.3486665333333333
12501,89.87248992919922,187.21002197265625,188.33106994628906,0.34833319999999995
15001,106.24615478515625,213.59742736816406,219.8822021484375,0.34799986666666666
17501,118.08863067626953,242.4590606689453,253.51512145996094,0.3476665333333333
20001,132.09925842285156,340.241943359375,353.2833251953125,0.34733319999999995
22501,141.50701904296875,438.3442687988281,434.5354309082031,0.34699986666666666
25001,156.8721466064453,468.20947265625,490.1400451660156,0.3466665333333333
27501,167.64231872558594,555.6716918945312,533.3942260742188,0.34633319999999995
30001,182.739990234375,695.15966796875,693.8446655273438,0.34599986666666666
32501,188.95526123046875,715.302978515625,754.8883056640625,0.3456665333333333
35001,204.3064727783203,883.5801391601562,1002.330078125,0.34533319999999995
37501,209.92677307128906,862.0994262695312,951.3536376953125,0.34499986666666665
40001,212.44569396972656,662.0687255859375,680.9295654296875,0.3446665333333333
42501,228.0781707763672,615.744140625,657.2847900390625,0.34433319999999995
45001,221.58233642578125,519.8359375,585.0159912109375,0.34399986666666665
47501,228.19459533691406,777.6624755859375,797.9473266601562,0.3436665333333333
50001,233.71636962890625,462.0604248046875,481.54534912109375,0.3433332
52501,232.92941284179688,463.213623046875,492.38446044921875,0.34299986666666665
55001,231.00921630859375,443.21929931640625,572.5110473632812,0.3426665333333333
57501,230.74038696289062,527.7266845703125,645.7720947265625,0.3423332
60001,230.95787048339844,557.8075561523438,649.2982788085938,0.34199986666666665
62501,229.90113830566406,607.2381591796875,628.33203125,0.3416665333333333
65001,228.9678955078125,660.514404296875,738.2305297851562,0.3413332
67501,222.34388732910156,800.7344360351562,927.2915649414062,0.34099986666666665
70001,225.46763610839844,587.5966796875,618.494384765625,0.3406665333333333
72501,222.52418518066406,643.9722290039062,674.647216796875,0.3403332
75001,221.31231689453125,585.8798828125,622.9781494140625,0.33999986666666665
77501,218.84658813476562,756.4368896484375,719.4533081054688,0.3396665333333333
80001,216.76791381835938,541.775634765625,610.68310546875,0.3393332
82501,218.25222778320312,502.1637878417969,528.3409423828125,0.33899986666666665
85001,217.1116180419922,781.4099731445312,831.4114990234375,0.3386665333333333
87501,217.07254028320312,449.5120849609375,488.29266357421875,0.3383332
90001,212.0189208984375,709.885498046875,887.427734375,0.33799986666666665
92501,211.98777770996094,571.9256591796875,598.1710205078125,0.3376665333333333
95001,207.5559844970703,948.4047241210938,1015.9450073242188,0.3373332
97501,200.23348999023438,596.006591796875,728.9205932617188,0.33699986666666665
100001,196.8578643798828,529.0955200195312,621.8225708007812,0.3366665333333333
102501,194.24794006347656,589.3685913085938,600.068359375,0.3363332
105001,188.80010986328125,560.916015625,547.9580078125,0.33599986666666665
107501,180.4599151611328,690.6431884765625,727.281005859375,0.3356665333333333
110001,172.30894470214844,611.9217529296875,942.6519165039062,0.3353332
112501,167.91680908203125,770.2388305664062,834.7255859375,0.33499986666666665
115001,158.13662719726562,713.2906494140625,748.123291015625,0.3346665333333333
117501,141.2574005126953,757.1693115234375,730.4210205078125,0.3343332
120001,133.96524047851562,640.2453002929688,644.7178955078125,0.33399986666666664
122501,127.494873046875,785.3359375,799.1064453125,0.3336665333333333
125001,120.92919158935547,525.7012329101562,586.9681396484375,0.3333332
127501,125.04505157470703,1037.4168701171875,986.0206298828125,0.33299986666666664
130001,110.86022186279297,883.8656005859375,878.5480346679688,0.3326665333333333
132501,123.58903503417969,984.7584838867188,806.55322265625,0.3323332
135001,129.56829833984375,1187.4644775390625,1119.477294921875,0.33199986666666664
137501,142.30458068847656,1183.762451171875,1223.974365234375,0.3316665333333333
140001,146.94454956054688,917.6663818359375,892.4034423828125,0.3313332
142501,163.5972900390625,1100.319580078125,964.059814453125,0.33099986666666664
145001,155.71426391601562,710.408935546875,903.7178344726562,0.3306665333333333
147501,160.09072875976562,978.5536499023438,934.7816772460938,0.3303332
150001,157.7498321533203,1171.279296875,1148.8759765625,0.32999986666666664
152501,163.5512237548828,1024.350341796875,1047.775146484375,0.3296665333333333
155001,161.0318603515625,851.9414672851562,840.157958984375,0.3293332
157501,169.18280029296875,999.1104736328125,986.7178344726562,0.32899986666666664
160001,164.4491424560547,1222.49365234375,1180.9256591796875,0.3286665333333333
162501,173.18283081054688,1195.471435546875,1090.514892578125,0.3283332
165001,170.1259765625,966.830322265625,980.99609375,0.32799986666666664
167501,167.4673614501953,1060.0587158203125,934.6027221679688,0.3276665333333333
170001,182.020263671875,924.9522705078125,908.5054321289062,0.3273332
172501,171.78392028808594,1079.380126953125,1095.3482666015625,0.32699986666666664
175001,179.7955322265625,1060.03466796875,1266.371337890625,0.3266665333333333
177501,181.38621520996094,1202.378173828125,1158.965087890625,0.3263332
180001,182.72789001464844,1066.455078125,1250.8038330078125,0.32599986666666664
182501,168.89169311523438,708.4239501953125,691.2410278320312,0.3256665333333333
185001,180.36227416992188,791.909423828125,741.1275634765625,0.3253332
187501,177.54759216308594,996.1632080078125,1032.779296875,0.32499986666666664
190001,180.45606994628906,761.9571533203125,834.8778076171875,0.3246665333333333
192501,186.8589324951172,662.577880859375,656.30859375,0.3243332
195001,187.5113525390625,560.6976318359375,580.9805908203125,0.32399986666666664
197501,181.31837463378906,996.6690063476562,917.673583984375,0.32366653333333334
200001,191.7387237548828,737.9747314453125,643.60498046875,0.3233332
202501,186.52317810058594,722.12646484375,739.5653076171875,0.32299986666666664
205001,188.18711853027344,785.9486083984375,793.679931640625,0.3226665333333333
207501,174.6905975341797,914.0484008789062,912.84326171875,0.3223332
210001,179.07728576660156,467.2541809082031,510.280517578125,0.32199986666666663
212501,189.8165283203125,676.7216796875,942.3477783203125,0.32166653333333334
215001,177.4084014892578,660.9796142578125,744.614013671875,0.3213332
217501,193.1720428466797,492.1790466308594,464.71270751953125,0.32099986666666663
220001,176.5874786376953,709.3350830078125,773.51220703125,0.32066653333333334
222501,178.4112091064453,730.9720458984375,723.8740234375,0.3203332
225001,176.08697509765625,573.5776977539062,570.77001953125,0.31999986666666663
227501,188.21734619140625,427.3209228515625,399.76190185546875,0.31966653333333334
230001,179.52439880371094,514.2388916015625,437.538330078125,0.3193332
232501,174.72244262695312,620.2086181640625,805.5914306640625,0.31899986666666663
235001,184.8186798095703,598.7193603515625,550.8583984375,0.31866653333333333
237501,178.185546875,839.5909423828125,855.2034912109375,0.3183332
240001,178.75328063964844,549.9906005859375,535.470458984375,0.31799986666666663
242501,186.9788055419922,546.1094360351562,599.7012329101562,0.31766653333333333
245001,183.90452575683594,412.59307861328125,430.3422546386719,0.3173332
247501,165.24464416503906,528.2109375,557.490966796875,0.31699986666666663
250001,176.25840759277344,659.403076171875,591.1309204101562,0.31666653333333333
252501,184.74949645996094,465.0630798339844,412.85906982421875,0.3163332
255001,178.48025512695312,441.0701904296875,420.928955078125,0.31599986666666663
257501,181.63685607910156,425.6462707519531,439.416259765625,0.31566653333333333
260001,180.32814025878906,742.6179809570312,710.2860107421875,0.3153332
262501,174.71743774414062,559.2820434570312,571.6175537109375,0.31499986666666663
265001,171.33126831054688,669.8150634765625,652.3155517578125,0.31466653333333333
267501,170.62643432617188,375.7975158691406,423.236083984375,0.3143332
270001,170.02072143554688,740.8969116210938,665.8222045898438,0.3139998666666666
272501,172.83929443359375,517.9852294921875,505.8694763183594,0.31366653333333333
275001,164.71466064453125,411.0410461425781,416.52325439453125,0.3133332
277501,162.5946044921875,463.0924072265625,471.1065368652344,0.3129998666666666
280001,162.80340576171875,426.3508605957031,552.9713134765625,0.31266653333333333
282501,166.4874725341797,573.8302612304688,617.6668701171875,0.3123332
285001,160.31724548339844,568.1808471679688,575.8223266601562,0.3119998666666666
287501,166.0062255859375,553.8199462890625,553.016357421875,0.31166653333333333
290001,160.67160034179688,623.4208984375,621.5384521484375,0.3113332
292501,162.9476318359375,396.9229736328125,394.4202880859375,0.3109998666666666
295001,158.09506225585938,581.4802856445312,571.9950561523438,0.31066653333333333
297501,152.39529418945312,469.0073547363281,460.4023132324219,0.3103332
300001,153.05564880371094,550.2435302734375,544.813232421875,0.3099998666666666
302501,150.89456176757812,453.96295166015625,470.5252380371094,0.3096665333333333
305001,150.06253051757812,749.7525634765625,706.0963134765625,0.3093332
307501,144.2705535888672,468.55963134765625,450.8644714355469,0.3089998666666667
310001,143.11578369140625,421.7533264160156,440.666748046875,0.3086665333333333
312501,148.74961853027344,510.609375,549.9287109375,0.3083332
315001,151.24615478515625,391.4285583496094,375.4666748046875,0.3079998666666666
317501,153.43719482421875,449.0969543457031,447.18670654296875,0.3076665333333333
320001,144.32958984375,494.1318664550781,498.44195556640625,0.3073332
322501,151.19764709472656,657.8353271484375,668.4343872070312,0.3069998666666666
325001,149.593017578125,325.8376159667969,334.73944091796875,0.3066665333333333
327501,150.73545837402344,612.6239013671875,604.7998657226562,0.30633319999999997
330001,145.64755249023438,633.727294921875,640.729736328125,0.3059998666666667
332501,142.72116088867188,361.28741455078125,348.71270751953125,0.3056665333333333
335001,148.26258850097656,403.4148864746094,404.38592529296875,0.30533319999999997
337501,137.78713989257812,605.0748901367188,569.724365234375,0.3049998666666667
340001,143.05569458007812,530.4727172851562,524.7368774414062,0.3046665333333333
342501,141.3583526611328,551.0278930664062,532.35595703125,0.30433319999999997
345001,132.75486755371094,427.7755432128906,409.365478515625,0.3039998666666666
347501,137.60952758789062,595.3806762695312,646.0904541015625,0.3036665333333333
350001,128.67259216308594,399.7381591796875,394.13214111328125,0.30333319999999997
352501,128.04444885253906,496.2608642578125,481.18310546875,0.3029998666666667
355001,123.60499572753906,416.8769836425781,438.51617431640625,0.3026665333333333
357501,124.4302978515625,431.832275390625,428.4798278808594,0.30233319999999997
360001,119.71427154541016,518.3302612304688,516.6319580078125,0.30199986666666667
362501,110.16697692871094,580.8114013671875,581.1742553710938,0.3016665333333333
365001,108.13188171386719,522.2830200195312,516.9784545898438,0.30133319999999997
367501,105.61782836914062,551.0823974609375,552.5606079101562,0.30099986666666667
370001,106.07511901855469,483.58001708984375,506.34783935546875,0.3006665333333333
372501,92.98167419433594,256.26141357421875,288.94573974609375,0.30033319999999997
375001,96.0224380493164,445.5072021484375,458.37225341796875,0.29999986666666667
377501,90.35287475585938,441.0803527832031,451.140380859375,0.2996665333333333
380001,85.7677001953125,371.3043212890625,357.39404296875,0.29933319999999997
382501,87.38960266113281,357.92498779296875,358.2317199707031,0.29899986666666667
385001,87.81962585449219,326.71917724609375,345.3000793457031,0.2986665333333333
387501,79.76351928710938,538.555419921875,552.1744995117188,0.29833319999999997
390001,86.49039459228516,452.14630126953125,440.92767333984375,0.29799986666666667
392501,73.36209869384766,277.93511962890625,263.712158203125,0.2976665333333333
395001,77.05134582519531,414.81231689453125,433.5447082519531,0.29733319999999996
397501,77.00253295898438,282.978271484375,302.4874267578125,0.29699986666666667
400001,73.36148834228516,366.419921875,365.29180908203125,0.2966665333333333
402501,69.29019927978516,357.93646240234375,383.36114501953125,0.29633319999999996
405001,65.86734008789062,440.996337890625,453.9464111328125,0.29599986666666667
407501,68.68289184570312,624.1611328125,569.7327880859375,0.2956665333333333
410001,66.40951538085938,545.961669921875,544.0408935546875,0.29533319999999996
412501,65.93572235107422,270.2255859375,264.06982421875,0.29499986666666667
415001,62.34640121459961,498.5400695800781,493.86968994140625,0.2946665333333333
417501,49.73497772216797,480.76287841796875,461.5227355957031,0.29433319999999996
420001,53.44377899169922,381.96649169921875,374.208984375,0.29399986666666666
422501,60.33417510986328,513.1673583984375,486.6414489746094,0.2936665333333333
425001,50.802608489990234,430.0133056640625,436.2626953125,0.29333319999999996
427501,53.87993240356445,280.61248779296875,281.5337829589844,0.29299986666666666
430001,54.717384338378906,260.7021484375,251.16635131835938,0.2926665333333333
432501,55.77139663696289,328.96490478515625,324.35333251953125,0.29233319999999996
435001,51.1868896484375,388.0109558105469,414.510986328125,0.29199986666666666
437501,47.42390441894531,434.8306884765625,446.361572265625,0.2916665333333333
440001,41.564247131347656,560.4171142578125,543.844482421875,0.29133319999999996
442501,48.93165969848633,285.92315673828125,283.6417236328125,0.29099986666666666
