step,actor_loss,critic_1_loss,critic_2_loss,noise_std
2501,-3.9510607719421387,602.0771484375,675.8389282226562,0.3494789583333333
5001,38.62836456298828,942.654052734375,875.2015380859375,0.34895812499999995
7501,29.971298217773438,1186.277099609375,1111.030029296875,0.34843729166666665
10001,-223.98094177246094,1187.893798828125,1203.126953125,0.3479164583333333
12501,-348.8811950683594,1096.508056640625,1125.43994140625,0.347395625
15001,-312.3397216796875,989.3345336914062,1072.112548828125,0.3468747916666666
17501,-314.03497314453125,1257.174072265625,1181.863037109375,0.3463539583333333
20001,-239.2467498779297,1305.588623046875,1465.261474609375,0.34583312499999996
22501,-158.91433715820312,1104.3763427734375,1276.801513671875,0.34531229166666666
25001,-74.40471649169922,1819.834228515625,1855.1534423828125,0.3447914583333333
27501,19.216209411621094,1721.1962890625,1590.7012939453125,0.344270625
30001,153.9738311767578,1979.859375,2075.959716796875,0.34374979166666664
32501,340.92474365234375,2111.7158203125,2266.341796875,0.34322895833333333
35001,274.7679443359375,1659.876220703125,1549.596923828125,0.342708125
37501,200.40243530273438,1477.1829833984375,1484.4102783203125,0.34218729166666667
40001,154.01011657714844,2117.694091796875,2153.2451171875,0.3416664583333333
42501,192.58580017089844,1663.100341796875,1653.193115234375,0.34114562499999995
45001,252.2167205810547,1480.0908203125,1367.4921875,0.34062479166666665
47501,295.64471435546875,2003.0291748046875,2020.44189453125,0.3401039583333333
50001,320.36004638671875,2153.154541015625,1902.6676025390625,0.339583125
52501,336.63720703125,1988.294189453125,1971.6005859375,0.3390622916666666
55001,348.8967590332031,1829.259033203125,1889.8533935546875,0.3385414583333333
57501,373.46527099609375,2416.469482421875,2328.4013671875,0.33802062499999996
60001,366.9010925292969,2405.08447265625,2490.02099609375,0.33749979166666666
62501,342.57110595703125,2398.23486328125,2361.5400390625,0.3369789583333333
65001,283.4034729003906,1889.782470703125,1797.146728515625,0.336458125
67501,222.7991485595703,1849.418212890625,1816.0838623046875,0.33593729166666664
70001,106.47777557373047,2048.5478515625,2058.40966796875,0.33541645833333333
72501,85.5066146850586,1923.875732421875,1983.5015869140625,0.334895625
75001,80.90558624267578,1947.48828125,1889.017578125,0.33437479166666667
77501,91.98530578613281,2508.2109375,2493.98193359375,0.3338539583333333
80001,151.60214233398438,2905.21142578125,2589.43115234375,0.33333312499999995
82501,442.7681884765625,4013.8212890625,3577.31103515625,0.33281229166666665
85001,458.11846923828125,1858.348388671875,1708.4580078125,0.3322914583333333
