episode,steps,reward,discounted_reward,steps,distance_traveled
0,71,-501.4655504362539,-203.97286360939972,71,580.307861328125
10,593,-602.5284487272587,-181.17621189783299,52,116.87776184082031
20,1088,-518.9024847060832,-212.64804380349463,54,101.56057739257812
30,1570,-508.4346716305664,-160.99439887712592,58,461.79132080078125
40,2033,-504.6635593434507,-164.22212755886977,45,506.22137451171875
50,2539,-502.8440180830278,-92.58287405763328,118,459.1612548828125
60,2993,-599.7365475054662,-277.12762480323516,36,-226.92203521728516
70,3475,-502.76569461125075,-163.11876528016109,67,132.5992889404297
80,3996,-653.1393667934615,-182.8885953972685,56,137.0384979248047
90,4498,-509.29840296100275,-171.34986108420114,92,195.18173217773438
100,4921,-508.9619545958777,-225.92416150098424,30,215.17941284179688
110,5341,-502.8567559761344,-241.0604290076236,45,372.49102783203125
120,5780,-510.07155485099713,-166.77095899960352,66,280.8354187011719
130,6272,-579.9005284392292,-159.99815832175565,56,461.42352294921875
140,6660,-531.4870515864696,-224.89340956010113,31,83.18235778808594
150,7028,-514.2947968258516,-262.30588265260747,40,214.14083862304688
160,7536,-500.052716627473,-125.33798675604588,100,712.2909545898438
170,8048,-517.5836416538649,-163.97220400570137,65,250.85696411132812
180,8578,-634.0404632189226,-373.0701807817597,21,114.60289001464844
190,9016,-506.1595829794472,-289.26747349177015,21,135.9581756591797
200,9446,-506.1638410945246,-218.13975971469475,33,365.02423095703125
210,9836,-622.7779187286421,-244.6627905815718,34,259.0717468261719
220,10294,-507.55529110874903,-227.31180881173782,46,-117.41792106628418
230,10735,-504.2253102164596,-217.49788793708134,45,-29.53497314453125
240,11195,-503.3479166772098,-283.81398058921695,38,-175.84722137451172
250,11714,-503.36344931653514,-145.09653778497923,65,76.67608642578125
260,12315,-505.89036951078026,-126.01723441960043,109,406.7143859863281
270,12953,-513.0066506940364,-69.52334559830234,94,296.3710021972656
280,13425,-508.3557960112329,-174.64293162135397,54,206.25823974609375
290,13976,-514.1856440970282,-340.8903414164182,16,114.74362182617188
300,14553,-507.3907085264124,-219.5186398683968,55,247.3408203125
310,15083,-502.87006439157466,-142.22382961740232,80,136.73397827148438
320,15596,-506.70248511363593,-184.23918112620973,52,395.3159484863281
330,16173,-548.3046026831418,-121.67884576982073,71,245.056884765625
340,16640,-644.320517980543,-407.2603343791204,18,146.01718139648438
350,17085,-501.4801929968737,-192.63641609823472,54,189.82745361328125
360,17562,-514.6054215779351,-140.44275678705688,64,-70.22186470031738
370,18098,-503.4187121776903,-157.99127608316869,58,411.2874450683594
380,18508,-518.5139949316257,-259.84537917909523,38,-167.5892562866211
