step,actor_loss,critic_1_loss,critic_2_loss,noise_std
2501,25.02858543395996,401.37109375,401.41253662109375,0.2074248121969367
5001,47.08175277709961,297.2080078125,303.3041076660156,0.06544294458063302
7501,58.65034866333008,566.896240234375,586.31005859375,0.05032211327380343
10001,67.06619262695312,530.10986328125,557.7701416015625,0.05000142722647048
12501,72.218017578125,586.2147216796875,589.8007202148438,0.050000001342043486
15001,77.73381042480469,597.3807373046875,602.970947265625,0.050000000000267594
17501,94.3123779296875,804.227783203125,804.3638916015625,0.0500000000000008
20001,105.72953033447266,926.93505859375,925.4365844726562,0.050000000000000704
22501,98.91265106201172,1069.09375,1291.263916015625,0.05000000000000062
25001,103.82097625732422,800.9412841796875,971.4561767578125,0.05000000000000056
27501,100.87623596191406,880.254638671875,1002.615234375,0.05000000000000051
30001,93.38192749023438,917.37548828125,908.9097900390625,0.05000000000000047
32501,90.78783416748047,571.4544067382812,891.176513671875,0.05000000000000043
35001,88.1951904296875,849.1912841796875,796.2760009765625,0.0500000000000004
37501,93.78060913085938,815.083251953125,886.8533325195312,0.05000000000000037
40001,91.2958755493164,932.6092529296875,883.91015625,0.05000000000000035
42501,95.43993377685547,1001.1542358398438,982.939697265625,0.05000000000000033
45001,74.258544921875,1282.468017578125,893.010498046875,0.05000000000000031
47501,85.89203643798828,734.1986083984375,734.8309326171875,0.050000000000000294
50001,90.73768615722656,936.9297485351562,954.4467163085938,0.05000000000000028
52501,88.75254821777344,1109.355224609375,1135.788330078125,0.050000000000000266
55001,82.509033203125,1007.4727783203125,794.5086669921875,0.05000000000000025
57501,90.59458923339844,952.0240478515625,1034.3133544921875,0.050000000000000246
60001,88.34143829345703,646.77587890625,612.631591796875,0.05000000000000023
62501,95.7448959350586,789.7440185546875,707.685546875,0.050000000000000225
65001,99.45646667480469,819.4669189453125,941.658935546875,0.05000000000000022
67501,91.18309783935547,658.4566650390625,698.611328125,0.050000000000000204
70001,88.03443145751953,1369.888427734375,1131.42333984375,0.0500000000000002
72501,95.41625213623047,1036.0693359375,1250.3935546875,0.05000000000000019
75001,98.87010192871094,626.5259399414062,769.2132568359375,0.05000000000000018
77501,99.90667724609375,760.9651489257812,808.3214111328125,0.05000000000000018
80001,88.75789642333984,670.2154541015625,587.1253051757812,0.050000000000000176
82501,98.7091064453125,802.2745361328125,813.4725341796875,0.05000000000000017
85001,87.9967269897461,751.837158203125,688.0401000976562,0.05000000000000016
87501,94.639892578125,821.8292846679688,963.7296142578125,0.05000000000000016
90001,88.85840606689453,743.1229248046875,711.360107421875,0.050000000000000155
92501,89.72137451171875,557.2652587890625,507.07305908203125,0.05000000000000015
95001,85.33269500732422,683.2412109375,729.5517578125,0.05000000000000015
97501,87.12432861328125,509.64569091796875,585.5126342773438,0.05000000000000014
100001,85.80504608154297,679.4852294921875,765.974609375,0.05000000000000014
102501,87.25518798828125,636.2720336914062,726.342041015625,0.050000000000000135
105001,85.8731918334961,799.2515869140625,807.4429931640625,0.050000000000000135
107501,89.35504913330078,875.5052490234375,887.72998046875,0.05000000000000013
110001,88.00405883789062,940.280029296875,971.96630859375,0.05000000000000013
112501,84.13992309570312,764.8101806640625,708.9644165039062,0.05000000000000012
115001,80.00881958007812,729.7828369140625,824.7617797851562,0.05000000000000012
117501,86.3021469116211,995.0044555664062,864.503662109375,0.05000000000000012
120001,83.03095245361328,750.7448120117188,806.5858154296875,0.050000000000000114
122501,75.90253448486328,722.5028076171875,754.24169921875,0.050000000000000114
125001,84.84654235839844,533.9559326171875,495.40924072265625,0.050000000000000114
127501,76.67436981201172,740.0960693359375,686.4993286132812,0.05000000000000011
130001,80.37348937988281,733.7010498046875,761.1407470703125,0.05000000000000011
132501,77.65776824951172,823.8936767578125,874.285888671875,0.05000000000000011
135001,75.72319793701172,743.6710205078125,820.8257446289062,0.0500000000000001
137501,83.85314178466797,807.423095703125,749.2551879882812,0.0500000000000001
140001,72.33644104003906,611.3720092773438,649.182861328125,0.0500000000000001
142501,75.2384262084961,803.2034912109375,768.944091796875,0.0500000000000001
145001,76.0279541015625,858.638671875,805.15283203125,0.05000000000000009
147501,73.13621520996094,621.5465087890625,665.1591796875,0.05000000000000009
150001,70.38844299316406,721.7417602539062,738.6937255859375,0.05000000000000009
152501,76.23790740966797,777.5986328125,705.7967529296875,0.05000000000000009
155001,75.4642105102539,838.335205078125,799.0750732421875,0.05000000000000009
157501,78.51778411865234,633.7628173828125,776.6466674804688,0.050000000000000086
160001,73.45565795898438,867.96044921875,900.6653442382812,0.050000000000000086
162501,69.10735321044922,531.2740478515625,520.2003784179688,0.050000000000000086
165001,69.82582092285156,1120.43212890625,1000.7181396484375,0.050000000000000086
167501,70.49161529541016,530.2933959960938,501.34765625,0.050000000000000086
170001,72.56619262695312,1119.137451171875,938.3526611328125,0.05000000000000008
172501,70.38667297363281,551.900634765625,546.9703369140625,0.05000000000000008
175001,71.91877746582031,1106.9703369140625,1092.1434326171875,0.05000000000000008
177501,76.10096740722656,632.982177734375,562.039306640625,0.05000000000000008
180001,72.98477935791016,778.532958984375,835.44775390625,0.05000000000000008
182501,72.42120361328125,721.8223876953125,876.0824584960938,0.05000000000000008
185001,78.47013854980469,722.7759399414062,752.765625,0.05000000000000007
187501,76.66818237304688,806.2717895507812,836.862060546875,0.05000000000000007
190001,67.53658294677734,644.3179931640625,724.5987548828125,0.05000000000000007
192501,77.35907745361328,756.0685424804688,920.6824340820312,0.05000000000000007
195001,72.02369689941406,702.06982421875,714.030029296875,0.05000000000000007
197501,73.79965209960938,595.8068237304688,558.0396728515625,0.05000000000000007
200001,75.47882080078125,857.546875,1030.7435302734375,0.05000000000000007
202501,74.11909484863281,567.7190551757812,527.448974609375,0.050000000000000065
205001,77.79827117919922,783.9657592773438,815.3932495117188,0.050000000000000065
207501,78.58650207519531,794.9207763671875,831.1878051757812,0.050000000000000065
210001,77.35453796386719,965.3120727539062,916.6182861328125,0.050000000000000065
212501,70.56714630126953,535.0841064453125,532.5332641601562,0.050000000000000065
215001,70.96861267089844,1054.78564453125,970.2535400390625,0.050000000000000065
217501,75.65084838867188,1022.259033203125,929.4423217773438,0.050000000000000065
220001,74.45150756835938,451.7363586425781,411.32427978515625,0.050000000000000065
222501,75.88984680175781,872.7225341796875,783.36572265625,0.050000000000000065
225001,78.31220245361328,909.31005859375,847.9422607421875,0.05000000000000006
227501,73.60395050048828,645.0111694335938,679.4625244140625,0.05000000000000006
230001,75.78929901123047,1268.041748046875,1157.0408935546875,0.05000000000000006
232501,77.3016586303711,1206.084716796875,1041.594970703125,0.05000000000000006
235001,81.74203491210938,629.3480224609375,664.5589599609375,0.05000000000000006
237501,91.4408187866211,1137.747802734375,1199.3001708984375,0.05000000000000006
240001,94.20511627197266,816.040283203125,886.420166015625,0.05000000000000006
242501,96.78421783447266,878.7425537109375,855.1044921875,0.05000000000000006
245001,96.86201477050781,853.8002319335938,830.3724365234375,0.05000000000000006
247501,93.1196517944336,501.88580322265625,470.43145751953125,0.05000000000000006
250001,98.33698272705078,936.3145751953125,904.906982421875,0.05000000000000006
252501,91.2398681640625,712.4039306640625,718.1091918945312,0.05000000000000006
255001,98.31617736816406,900.9237670898438,770.8687744140625,0.05000000000000005
257501,98.23592376708984,757.725341796875,796.1717529296875,0.05000000000000005
260001,94.81119537353516,675.5228271484375,734.1697998046875,0.05000000000000005
262501,92.64833068847656,526.301513671875,567.7703247070312,0.05000000000000005
265001,95.17266845703125,845.927490234375,840.918701171875,0.05000000000000005
267501,89.3529052734375,1036.9620361328125,948.0501708984375,0.05000000000000005
270001,86.52385711669922,443.1781921386719,480.18585205078125,0.05000000000000005
272501,86.05309295654297,488.4870300292969,548.521728515625,0.05000000000000005
275001,89.22643280029297,1091.132080078125,1074.22802734375,0.05000000000000005
277501,83.53924560546875,717.3555908203125,665.3883056640625,0.05000000000000005
