episode,steps,reward,discounted_reward,steps,distance_traveled
0,27,-627.0571104774867,-320.45450385582683,27,-34.37859344482422
10,653,-642.6582186312805,-347.99015634939326,23,151.32228088378906
20,1105,-508.93292251975083,-199.94588307197398,64,308.3409118652344
30,1654,-564.2022382255437,-90.90798502820735,84,1200.918701171875
40,2083,-525.1092845368264,-373.78798361378165,14,-1.4278106689453125
50,2567,-636.4152444360051,-368.64437070222465,21,190.10006713867188
60,3065,-507.2561042934616,-269.5902489276412,47,-36.9785270690918
70,3554,-519.2044515301018,-213.3367172165395,42,173.3626708984375
80,3998,-607.4176987840137,-278.80282902129755,63,110.02767944335938
90,4509,-503.5831429635099,-157.53759978764143,59,34.272369384765625
100,4954,-523.0035432522848,-264.65572575906634,36,210.32217407226562
110,5408,-548.2774890408086,-144.4556081494076,44,458.96282958984375
120,5889,-512.7897134715381,-234.8085028381852,40,33.03904724121094
130,6376,-507.42708060982307,-247.91373065569033,45,30.320449829101562
140,6890,-668.0761726178378,-363.77468806428595,23,314.0981140136719
150,7334,-542.036815337454,-356.8084759173701,17,4.450370788574219
160,7747,-637.5905153611078,-375.33375738602496,22,-137.83782958984375
170,8283,-535.2618015187402,-345.6589967735202,18,3.20916748046875
180,8782,-517.2821906154048,-255.31810581198377,41,33.56260681152344
190,9222,-557.9691914485189,-353.4724727758369,18,13.290458679199219
200,9816,-504.32763091254844,-239.41723469172004,54,-141.5099220275879
210,10197,-583.4803031592592,-416.08762419072644,14,-43.7987060546875
220,10634,-512.0986718019954,-121.26116505594963,65,723.0966186523438
230,11021,-509.6843607184635,-232.1155517650549,28,297.1148986816406
240,11630,-543.3670600931156,-167.8938439591832,60,328.66802978515625
250,12025,-611.2461673354973,-377.6639867852704,19,166.08123779296875
260,12434,-505.8505491849682,-99.4422259174626,97,393.3641357421875
270,12831,-508.11268146595455,-234.23091300616338,33,-39.82429122924805
280,13220,-508.5597835964139,-250.74842450972596,43,-247.88497924804688
290,13720,-500.35140817339624,-119.3267270913219,74,128.7772674560547
300,14146,-501.16263430755237,-165.0546378890015,73,317.3283996582031
310,14589,-507.51818865823225,-250.2537465456419,43,-133.55692291259766
320,15046,-514.2708914315463,-245.87328689836073,44,-96.63408660888672
