episode,steps,reward,discounted_reward,steps,distance_traveled
0,48,-509.0326521445495,-169.26114949037802,48,366.9871826171875
10,524,-508.41902527551673,-228.15086981698366,50,-56.045372009277344
20,1019,-620.3658384908792,-315.2666693780334,36,-329.01263427734375
30,1468,-518.7135255909907,-221.48644909675883,42,-151.90938568115234
40,2009,-506.3159142283576,-262.65286324917497,46,-172.8278579711914
50,2405,-599.0214320836039,-310.3070225224793,24,196.9234619140625
60,2960,-558.374748328816,-381.38296496853627,15,58.094970703125
70,3427,-501.11407278157185,-166.29000011445314,69,391.07049560546875
80,3955,-540.3420870410864,-135.68836497321482,60,312.6068115234375
90,4464,-586.9245870291832,-234.98528019015498,40,-48.14348220825195
100,4870,-547.1468033214212,-340.3883492884745,19,17.691490173339844
110,5234,-551.0463036057307,-275.2946162544563,31,-19.537216186523438
120,5692,-511.8973759802782,-232.65001744940508,39,140.45326232910156
130,6108,-515.3404500052748,-196.80199722328226,52,83.64570617675781
140,6534,-506.5549240550616,-228.23957930015845,59,50.35850524902344
150,6983,-501.96969487243285,-258.19586226536626,36,105.59700012207031
160,7461,-564.7275261702654,-178.83470502618636,48,321.85113525390625
170,8092,-504.3219359157051,-98.149579441577,103,279.0039978027344
180,8606,-659.659537986928,-216.02216745184967,44,553.8362426757812
190,9093,-513.9350654355279,-262.6283904470121,40,-142.18530654907227
200,9560,-661.1388800704544,-337.7614101385688,25,170.92391967773438
210,10075,-601.7379008961595,-200.82349534927516,47,336.70123291015625
220,10452,-508.97638024466573,-209.04508236590766,34,247.7259521484375
230,10887,-514.40062980885,-204.59503567937205,62,42.880462646484375
240,11398,-514.1274659199271,-206.36122724016914,54,119.86685180664062
250,11861,-586.366659960478,-229.84881742036677,43,0.14060211181640625
260,12271,-510.8541784907942,-245.66711338156634,38,80.75625610351562
270,12731,-505.7433185063767,-230.19856070799236,41,59.344635009765625
280,13089,-507.07651363446973,-232.54838933837857,46,21.55870819091797
290,13545,-657.3637665689075,-298.01464168341573,29,209.94955444335938
300,14081,-513.8571102166902,-350.1052903236198,15,82.99119567871094
310,14589,-503.3991570380336,-246.34342532142642,40,12.087440490722656
320,15194,-504.4331473919102,-130.74746020590993,69,-23.330307006835938
330,15748,-534.6118068184394,-41.14983331982744,84,513.7272338867188
340,16204,-515.6500783726149,-227.47314532340764,41,178.32534790039062
350,16846,-512.2389602904134,-224.8701740184373,48,85.57850646972656
360,17248,-620.8587328711599,-356.87464688492554,21,198.46157836914062
370,17655,-516.775462225557,-241.96240897768126,45,365.9918212890625
380,18335,-525.3239835582459,-148.73989317052815,47,489.0621337890625
390,18722,-504.8028324037101,-230.16454064152367,29,323.73736572265625
400,19145,-516.8624422396578,-196.91068153488993,51,53.50494384765625
410,19696,-574.1299536034419,-149.37113179986204,70,108.69633483886719
420,20182,-501.4780547358528,-163.80409101707943,67,175.0186767578125
430,20634,-509.4347937401701,-243.1873209521624,33,32.43400573730469
440,21271,-500.6459510694318,-168.81642182822532,55,-20.379600524902344
450,21773,-507.49286419468604,-278.645962721246,40,-74.55033493041992
460,22292,-503.82114509818183,-171.05352554872115,64,130.062255859375
470,22850,-586.0100891079744,-320.662234629517,28,-186.75167846679688
480,23290,-500.6513798575073,-92.43690729138679,75,552.17724609375
490,23696,-548.8299228591779,-308.3793826192774,22,37.80632019042969
500,24256,-504.2811558740967,-169.90249092108076,40,234.81344604492188
510,24724,-521.5633806130625,-228.69963653086228,32,282.3904113769531
520,25225,-506.767688319238,-146.07964001634892,76,326.30511474609375
530,25647,-507.57580613568524,-215.26835847417968,64,136.95867919921875
540,26278,-504.22094320429693,-130.1116048623306,88,690.320068359375
550,26761,-539.3182081241804,-358.38058994372994,17,-25.133331298828125
560,27154,-502.3452527297614,-202.43040228617218,69,607.369873046875
570,27689,-504.25268779502727,-252.86134225301308,45,-13.922836303710938
580,28198,-506.24417915123433,-254.06185363706692,61,-81.24195289611816
590,28596,-521.2407586854863,-254.7993401102705,38,-147.64459609985352
600,29075,-504.99647708906525,-86.08079963195631,89,181.68063354492188
610,29531,-659.3013391664465,-429.2981160319272,17,74.82243347167969
620,29993,-501.69044125617876,-242.31203752507443,47,270.0559997558594
630,30472,-514.7282825700119,-218.83687235517192,40,95.62193298339844
640,30964,-601.0115747722797,-57.192465008264065,93,691.8568115234375
650,31379,-511.3306460086514,-276.28416480532564,40,-92.0823712348938
