episode,steps,reward,discounted_reward,steps,distance_traveled
0,68,-511.9281106959455,-177.6246661474682,68,642.2352294921875
10,588,-619.0667961703435,-178.36415928601696,71,174.86590576171875
20,1040,-538.3901173658437,-270.18862558121685,36,24.548423767089844
30,1549,-525.4197564522708,-257.2555607224517,27,216.023193359375
40,2043,-590.4554794380508,-189.36980040057477,55,792.1360473632812
50,2482,-602.6416163264746,-338.31463429024825,22,178.10284423828125
60,2892,-643.9876573125525,-374.24463218386103,21,164.54293823242188
70,3336,-510.6070278247521,-271.06897932777593,25,249.23318481445312
80,3828,-570.4670498423502,-224.29887960834589,34,219.41064453125
90,4341,-542.4608673091157,-258.62555123353314,28,285.9525146484375
100,4821,-526.2567431846131,-217.06636743868418,36,142.71865844726562
110,5257,-516.48102321994,-200.11593175313482,55,490.441162109375
120,5709,-537.2791592038063,-106.14462371851977,68,665.80517578125
130,6228,-512.5719568039849,-183.10343829998217,54,-82.7737808227539
140,6579,-518.7927177125158,-237.6208837547802,41,-229.0480499267578
150,7062,-507.70630953542025,-231.5306475340699,45,-202.38096618652344
160,7621,-511.37534361733134,-137.93899443374465,64,153.3452911376953
170,8070,-502.97519344755557,-205.3417233238888,59,200.36923217773438
180,8532,-557.3437481596712,-146.76378601012334,66,228.01644897460938
190,8963,-515.0511066368992,-162.5763136188654,52,457.28167724609375
200,9469,-609.836961351174,-327.9215631656052,23,194.72613525390625
210,10022,-601.8068906318301,-276.5493859584557,40,-4.500709533691406
220,10594,-512.8335721705157,-251.87397430003972,49,-10.565681457519531
230,11133,-518.631963792931,-191.65016037215005,37,321.0566101074219
240,11698,-507.7056038727415,-174.9003985520032,54,-191.03487396240234
250,12108,-534.2987032649523,-248.09392358921883,38,245.8525390625
260,12513,-501.77583537625895,-236.16007376698502,28,237.6158447265625
270,12952,-508.99835437634664,-238.9032047628177,45,41.22662353515625
280,13406,-507.30261422921535,-161.83705188851846,81,113.70425415039062
290,13843,-510.1912883123315,-52.54526663810183,101,119.82524108886719
300,14407,-509.4194002392571,-146.5327658894827,65,174.64678955078125
310,14937,-523.6004229189493,-246.497289751827,28,284.1817626953125
320,15323,-531.4474381967484,-316.72931565461533,20,61.987945556640625
330,15798,-506.22964400460006,-132.49297668300107,94,142.44842529296875
340,16281,-505.9701534243676,-138.3398033926148,76,297.88323974609375
350,16866,-514.6586173227344,-247.63418220724358,43,10.633140563964844
360,17403,-552.3281010913624,-256.7241575877085,41,-24.312744140625
370,17834,-555.883889436255,-231.0292513537816,40,315.5167236328125
380,18352,-578.5306189557956,-140.62676659081998,89,309.55120849609375
390,18800,-513.2648461428238,-84.57524708867173,93,352.0489501953125
400,19553,-514.6193234596076,-50.414484685828974,115,557.1925659179688
410,19961,-514.0697914118488,-316.87381043277003,21,-173.63774871826172
420,20594,-501.1432692086834,-95.5064104591615,97,643.468505859375
430,21116,-503.19118594383343,-209.50578658081403,46,9.958869934082031
440,21593,-531.5010556861115,-256.3962045042924,26,54.6773681640625
450,22013,-561.7560373508306,-364.8683183119494,17,19.979660034179688
460,22527,-558.1712872387432,-365.68590011735586,16,92.87007141113281
470,23052,-518.5599243453084,-290.84760869491606,35,-181.17467498779297
480,23581,-506.81110241341474,-252.23308708595758,46,11.534233093261719
490,24132,-534.739432197664,-224.96202050112385,41,275.2110595703125
500,24579,-504.3226196885603,-257.0492096298616,25,115.03781127929688
510,25013,-510.03462910972314,-264.78078851196994,37,-230.41253662109375
520,25417,-546.5855242030136,-246.13092013747354,34,4.7776336669921875
530,25836,-505.2749644648915,-230.30034522699597,55,348.1061706542969
540,26229,-508.4560028784962,-247.02049949653673,37,79.82798767089844
550,26691,-516.3624675423883,-245.58690106402724,44,-356.03265380859375
560,27242,-516.997444019735,-257.738937918834,34,229.64791870117188
570,27801,-502.1143714479739,-172.10945959219615,73,606.7142944335938
580,28301,-509.3467752004877,-130.63410281409256,75,462.1822509765625
590,28807,-504.1611880976939,-216.30937284608277,51,314.52337646484375
600,29203,-511.9445791428653,-126.12366575569263,89,450.4239501953125
610,29605,-552.5190230144616,-305.640572350577,23,25.18079376220703
620,30150,-501.39036687782874,-141.29571925747476,67,762.4487915039062
630,30681,-502.38077160910984,-249.35510383998795,48,19.173751831054688
640,31264,-503.3554554869553,-209.04428114821283,51,3.31744384765625
650,31835,-506.4835364414213,-131.80107908850056,85,389.3966979980469
660,32442,-505.90679998519454,-164.62184489975678,74,128.78335571289062
670,33107,-509.4986774580937,-77.29954853405906,92,329.1604919433594
680,33608,-543.4921184092843,-225.61514468481045,43,278.4006652832031
690,34011,-615.3059880052068,-153.23256205974081,51,236.35232543945312
700,34585,-503.6609250817212,-209.44481346991995,61,370.2599182128906
710,35015,-503.1977330635683,-263.51039405209974,24,136.42965698242188
720,35693,-598.5763374684909,-159.2341916236123,53,627.6726684570312
730,36131,-509.2783785090035,-200.00761713354876,64,256.38861083984375
740,36592,-504.78990369985837,-251.90221669736283,40,16.877830505371094
750,37148,-502.08364766701004,-243.1382120390032,46,-13.400779724121094
760,37707,-506.75790006595133,-246.29675194322223,43,-31.24176788330078
770,38190,-525.4704845557541,-168.4371162603763,52,-88.53332996368408
780,38773,-505.4519071863092,-237.82437174500612,70,214.06997680664062
790,39254,-502.4929549820561,-163.88083000219927,57,149.73606872558594
800,39773,-524.9773782167289,-133.41192476842258,72,117.17666625976562
810,40416,-527.2848149538953,-302.1856487258453,21,156.06417846679688
820,40872,-504.4251206223555,-219.51710390924504,45,146.2137451171875
830,41396,-514.4352695476098,-185.14658818698507,45,34.94114685058594
840,41874,-566.8806943643056,-291.7609714966362,26,3.8315811157226562
850,42322,-629.159871002946,-172.01719587671613,43,333.88348388671875
860,42918,-635.7801307249443,-275.2618713722083,40,328.62103271484375
870,43399,-502.5283021113652,-127.19363943226351,97,164.21322631835938
880,43944,-528.7747974552648,-245.82331344034262,40,282.7792663574219
890,44449,-623.9878855272634,-389.63700099668347,20,-104.904944896698
900,44901,-504.39462638472554,-235.03521692415708,48,-168.7539825439453
910,45281,-501.0920000506668,-343.2232727425778,15,57.0946044921875
920,45872,-504.3472863109373,-261.6028202750051,28,-131.50024032592773
930,46363,-509.21298075405247,-168.2597903564601,72,75.21626281738281
940,46731,-550.7823649302488,-254.5384342731538,28,36.45420837402344
950,47175,-509.0560090190683,-233.38674786695984,43,195.22213745117188
960,47739,-509.94606157850933,-209.70060681147382,50,48.03004455566406
970,48259,-503.21659500553653,-49.78237481747126,103,1050.9560546875
980,48811,-508.166139448762,-188.7414616233509,42,151.9581756591797
990,49138,-647.4851899417602,-368.5064962342569,21,132.169677734375
1000,49620,-530.3040635147792,-249.4896409216757,44,24.545265197753906
1010,49976,-534.3336077962848,-256.1949264987264,40,164.6966552734375
1020,50463,-645.159720783081,-129.5662084182336,68,268.4407043457031
1030,50944,-500.2360705497156,-202.3894323544396,48,115.999755859375
1040,51433,-509.2801375842664,-186.23296090726214,61,491.6302490234375
1050,51877,-572.4129801533143,-160.7178744624284,87,721.8661499023438
1060,52320,-619.168028092589,-126.69929500726528,79,264.9241943359375
1070,52835,-503.06112834812507,-344.8994224440272,15,36.86293029785156
1080,53434,-553.8636020337923,-138.89089108983114,47,390.31695556640625
1090,53821,-503.2665925835636,-142.2867786853332,63,11.336334228515625
1100,54298,-500.8207018457956,-149.20856774349213,83,540.8739013671875
1110,54716,-592.8304219825371,-95.8070312008958,89,331.15008544921875
1120,55169,-527.9315056605116,-359.56226125703694,15,45.38829040527344
1130,55639,-507.3952104967919,-169.31589074364558,64,42.347320556640625
1140,56111,-507.1864839917707,-182.54185960625662,60,253.73773193359375
1150,56512,-526.3290275067259,-340.9856528868979,17,-19.16802978515625
1160,57012,-579.1946464445023,-205.53682413819055,41,-28.53765869140625
1170,57471,-513.8980035802496,-220.02667516020801,48,-36.626583099365234
1180,57907,-566.4857856844627,-325.5143779662054,22,17.155990600585938
1190,58375,-653.0182010131496,-398.1316442824103,19,84.85780334472656
1200,58963,-649.1736526051172,-264.7780440305783,31,201.01385498046875
1210,59392,-508.944884308573,-220.6501314773832,45,-81.17078590393066
1220,59906,-507.26384339071103,-184.58396324972415,52,223.19393920898438
1230,60377,-505.74071470879994,-229.9723365425563,53,212.37857055664062
1240,60879,-519.0587501040891,-125.037593441181,72,592.16748046875
1250,61421,-501.09973102533166,-238.54629323284672,35,-77.6660041809082
1260,61860,-679.33495423178,-468.5395868856315,15,127.10307312011719
1270,62262,-621.6076402136553,-340.9501046324752,23,139.30226135253906
1280,62759,-649.3176640670522,-372.30137978268664,21,150.03359985351562
1290,63231,-513.4667215846587,-242.85616909763485,45,-131.41900634765625
1300,63760,-562.5576591178067,-296.47502263920614,29,-14.954216003417969
1310,64281,-528.3636561792055,-329.8137770770472,18,64.66368103027344
1320,64628,-510.36566164184336,-119.03041268759695,84,416.089111328125
1330,65132,-502.95704531667315,-182.68483261829996,61,87.60684204101562
1340,65623,-509.65531220019705,-226.25726643400108,49,93.33255004882812
1350,66027,-535.4343589778607,-225.91294059197432,32,176.73486328125
1360,66588,-507.26057050863176,-180.42713759998475,56,132.98231506347656
1370,67058,-533.2072120526004,-309.9540814016473,21,304.8780212402344
1380,67550,-532.1830384884252,-238.17448967916826,41,-34.159568786621094
1390,68087,-518.9152318075771,-199.39799332111986,62,162.87286376953125
1400,68481,-510.24218149807473,-303.06788918403777,20,66.69456481933594
