episode,steps,reward,discounted_reward,steps,distance_traveled
0,20,-522.245855948479,-299.49448736484476,20,53.90782165527344
10,553,-504.0951835584293,-180.15441339569637,58,376.3629150390625
20,1007,-639.331343853852,-241.52961012511503,47,449.78985595703125
30,1412,-514.0447750181123,-87.8124352398404,75,727.711669921875
40,1840,-602.4474468065599,-263.8762818254324,40,391.9961853027344
50,2274,-505.74621277389076,-204.13567180412508,45,-150.02075576782227
60,2793,-500.99696884964146,-274.0468778905649,36,-41.605953216552734
70,3146,-509.5819724943526,-226.8452865191402,52,-210.8025665283203
80,3630,-502.91261493733793,-214.40894428730246,36,67.759033203125
90,4167,-639.7095588632096,-217.3843554894047,67,466.54364013671875
100,4490,-677.9309843499409,-363.30499293031664,23,179.6793212890625
110,5065,-544.537259350366,-338.7638755510429,19,-3.3140182495117188
120,5635,-510.46290000015586,-169.12731233484698,38,257.1380310058594
130,6175,-532.2319044552091,-338.25763839481033,18,27.16033935546875
140,6622,-500.1628480832249,-167.54477352421557,67,211.42355346679688
150,7013,-526.0219059354245,-359.86519814137563,15,63.38929748535156
160,7415,-500.5908004376543,-296.5714758863455,28,-9.374931335449219
170,7896,-517.896989017007,-312.10944741317303,19,97.43264770507812
180,8453,-515.3286667145073,-219.79898084919103,48,59.8453369140625
190,8897,-507.93484615889463,-265.14847643321264,29,5.404411315917969
200,9310,-578.5013339123753,-115.33339241196455,55,648.0957641601562
210,9701,-524.7535266993781,-280.83052080968037,24,85.68507385253906
220,10118,-668.3050829915246,-336.65351605340055,25,193.52310180664062
230,10640,-634.2192494778338,-115.16447045058585,106,623.7100219726562
240,11083,-522.4181740184481,-271.9946973934079,35,48.5540771484375
250,11493,-525.4661177516338,-269.57068089982687,24,222.98165893554688
260,11890,-605.040739436388,-281.9427394766515,28,207.23272705078125
270,12324,-509.46142440677846,-236.69400112657593,45,-44.3095703125
280,12846,-522.91714991494,-253.59425627655182,40,69.67987060546875
290,13407,-540.5638787333473,-146.0733903296648,62,219.78814697265625
300,13868,-500.28464799926667,-196.86455646864417,55,232.40097045898438
310,14409,-508.52414109173117,-216.2984558129941,49,141.96026611328125
320,14861,-511.50997479612704,-166.8885527549004,73,219.7366943359375
330,15312,-500.82250952907657,-355.5048841995568,14,33.420440673828125
340,15740,-502.36716739042777,-207.3755887105582,46,65.91543579101562
350,16212,-539.6045935583813,-368.0890265968686,15,142.39181518554688
360,16721,-674.5593155591329,-401.41659235231015,20,158.9569091796875
370,17351,-505.3877325297649,-222.44316585590624,31,434.24658203125
380,17898,-500.26671355329563,-206.5506392876174,52,61.90388488769531
390,18369,-517.6361446468875,-263.0270707603804,35,292.52935791015625
400,18939,-501.4340559196087,-261.23284364226544,41,-150.83668518066406
410,19460,-512.383322022998,-196.83780111956125,50,238.89544677734375
420,20019,-519.434938878787,-184.6391885698447,52,269.1400451660156
430,20554,-502.231118852778,-167.73640267126325,69,110.97988891601562
440,21042,-511.0688544107908,-302.57013187943323,21,57.72235107421875
450,21595,-510.8058435691063,-263.45730267359914,39,-27.049118041992188
460,22106,-512.0263956646825,-206.04486705376846,48,131.01881408691406
470,22656,-511.37431347075096,-152.10380921528548,67,62.07096862792969
480,23203,-506.75877248630945,-249.02550497803784,49,33.208099365234375
490,23721,-504.40486432024886,-185.4920108411646,51,-0.316558837890625
