episode,steps,reward,discounted_reward,steps,distance_traveled
720,43519,-522.087510567531,-360.173965649753,54,124.98837
730,44098,-511.08924645110966,-392.93907185716085,50,91.376434
740,44687,-500.83807553082704,-328.86198601828113,67,94.87923
750,45297,-519.025856973976,-390.45886888922496,42,399.32367
760,45786,-520.7404830181598,-317.05750245283986,62,216.11484
770,46427,-502.1008341661841,-310.4628365550243,95,242.22076
780,47007,-508.6055088292063,-351.3705657961223,54,105.01712
790,47626,-500.6258885655553,-413.15829195051856,34,-127.05257
800,48197,-510.4997236855328,-396.7660706905382,38,174.77417
810,48748,-506.02484986931074,-388.6378227970851,42,-213.77008
820,49222,-522.7975302010774,-427.6135208196965,36,361.5082
830,49795,-514.2596719242632,-380.0056364966047,48,25.512672
840,50387,-504.5197543665767,-338.4319338334536,53,345.61835
850,50905,-500.66288589939467,-396.89015991424293,42,247.419
860,51488,-509.1117676183581,-369.979844914447,51,82.14046
870,52105,-515.7133225530384,-359.1063561086639,65,-380.30792
880,52663,-514.072569845617,-374.6757806472633,43,25.553864
890,53271,-502.79735868871205,-314.1597547207746,89,1228.1136
900,53842,-504.3773877181112,-373.2332496390909,45,-94.22749
910,54388,-513.6177681669593,-356.93599907417325,67,-86.76111
920,54942,-502.2111145660282,-383.3463949233221,48,549.3646
930,55460,-500.94599362649024,-363.43387551798645,45,190.13345
940,56049,-508.68817961394785,-345.55454561038295,55,245.26788
950,56698,-506.2707282714545,-370.8841408907108,60,76.06784
960,57294,-511.8446436688303,-371.1142480719211,48,31.02826
970,57826,-505.2707050731777,-365.35380089376656,50,362.53534
980,58473,-520.954280630499,-417.72852858789975,38,83.03845
990,59033,-514.7784851899744,-365.04614644703173,49,-18.55333
1000,59533,-515.7392943575978,-329.4053416006169,68,133.95354
1010,60096,-502.809030033052,-362.96300503741764,78,794.5423
1020,60683,-507.8108229897917,-300.61884168960364,75,281.89145
1030,61227,-502.11773841157554,-398.069947911681,36,-94.11976
1040,61799,-507.92301220819365,-353.65181422684094,53,92.609985
