episode,steps,reward,discounted_reward,steps,distance_traveled
960,48841,-537.1672746277061,-367.9001549518332,24,51.83390808105469
970,49383,-549.1212435125136,-333.484638892742,30,215.01107788085938
980,49898,-507.9610671212775,-216.65811916732898,70,144.5724639892578
990,50588,-506.44133522222575,-237.2209479316988,75,313.55780029296875
1000,51118,-514.6908459977086,-273.45626462725585,75,416.29486083984375
1010,51660,-502.1140697155023,-248.44767217995422,75,308.0050964355469
1020,52130,-501.96232383872666,-277.9466537676278,37,200.747802734375
1030,52584,-507.53407007450795,-315.22723175266503,47,-51.19572448730469
1040,53123,-542.6148343088269,-321.70518160080127,35,487.25091552734375
1050,53654,-502.79726112726024,-248.23352590714535,79,282.8291931152344
1060,54269,-504.90800832801756,-343.29338418356275,42,-94.37025308609009
1070,54716,-509.047591404783,-257.81781167075235,70,401.8927917480469
1080,55244,-534.7301302300375,-393.94372597684804,20,19.19445037841797
1090,55755,-510.1903384757605,-246.00934912619488,69,50.84625244140625
1100,56281,-506.3106132250138,-255.5153058369182,73,250.0025634765625
1110,56773,-503.19077448772117,-208.53526066787234,79,275.5493469238281
1120,57435,-506.02354955977023,-263.3378827270578,63,61.12791442871094
1130,57903,-523.3365664534653,-278.731593441963,38,330.9744567871094
1140,58459,-583.6286668688148,-428.127038109852,20,27.188011169433594
1150,58957,-560.4135943703526,-393.3957459111356,21,100.05299377441406
1160,59523,-508.62895867451056,-330.3687635608354,27,118.52230834960938
1170,60018,-503.8911875982393,-287.1477893395501,52,395.2929382324219
1180,60493,-545.5610289372257,-343.0941628757841,31,95.75799560546875
1190,60952,-507.1616785012987,-227.35519829224398,75,291.2662658691406
1200,61465,-500.35135997966535,-193.69073729423278,74,158.70584106445312
1210,62009,-548.1379144580523,-307.4023189080986,39,110.76753234863281
1220,62529,-508.40865396972015,-291.52330643441394,53,71.68769836425781
1230,63030,-509.6328846658514,-227.06779133341536,68,-0.7521591186523438
1240,63534,-519.3425607005981,-298.896530193836,31,234.00167846679688
1250,64025,-501.3569641621638,-287.86620441950447,49,45.842529296875
1260,64471,-522.105603112071,-227.02620376988463,63,401.7723083496094
1270,65129,-510.221683333987,-268.38184896315533,50,-36.363277435302734
1280,65641,-506.3017250815903,-263.39215940258754,60,112.64701843261719
1290,66203,-506.2149717861841,-169.4572755661347,100,413.88873291015625
1300,66631,-512.2531954439563,-299.9897366246552,42,86.0684814453125
1310,67084,-519.006677630682,-256.12993191033513,47,109.44621276855469
1320,67557,-503.12671952600823,-357.8866688670229,21,69.802490234375
1330,68104,-582.4969319413071,-419.13244031631325,21,245.453369140625
1340,68609,-579.1206093059589,-268.21261420880256,52,245.19613647460938
1350,69224,-502.0034057844235,-170.89976016747192,96,564.979248046875
1360,69730,-504.0281250103445,-164.83539645272955,98,510.9156494140625
1370,70202,-529.8682374742552,-391.45925724718927,19,26.744674682617188
1380,70765,-502.6263861219231,-287.13598624483257,54,205.22015380859375
1390,71237,-501.61780186269164,-256.2768163510506,52,36.791656494140625
1400,71745,-582.6344141159962,-318.8547104676853,36,271.2903747558594
1410,72199,-576.996063105161,-255.22274753992141,53,243.49777221679688
1420,72753,-507.7334013152484,-254.96619857786422,55,132.4895477294922
1430,73323,-517.4739399966327,-299.9735682314582,40,37.4193115234375
1440,73907,-583.6829813137683,-417.8590129998079,21,227.15020751953125
1450,74414,-574.4429413243159,-282.56009179434864,54,328.0992126464844
1460,75005,-507.56357611068165,-327.1891374360159,39,-11.919227600097656
1470,75468,-502.70934690843046,-301.7836633365665,45,-128.1757526397705
1480,75956,-502.41138055307573,-261.0716028685597,56,184.63003540039062
1490,76483,-503.3641328347892,-268.19382858392464,70,429.78289794921875
1500,77071,-563.5612845282355,-393.8014571870204,25,71.4022216796875
1510,77532,-536.1919550006162,-375.36997595833236,21,114.35890197753906
1520,78089,-502.27432227827296,-229.718937435382,56,308.1683654785156
1530,78564,-554.9613580072546,-249.8745656350531,45,327.0286560058594
1540,79071,-560.3937080247213,-244.89628984776328,54,540.8739624023438
1550,79566,-505.26817859146473,-265.10820490351705,53,-38.29280090332031
1560,80008,-589.6184012920107,-318.87330507497694,41,501.89495849609375
1570,80472,-581.0656519581578,-351.60416691785224,30,260.17620849609375
1580,80964,-503.821370047776,-243.34161620435248,65,164.98638916015625
1590,81450,-541.6375878326885,-419.9394257023604,17,49.652252197265625
1600,81929,-512.9686870653541,-324.5388501480403,38,91.50216674804688
1610,82334,-510.741604075713,-329.3875246300195,36,-186.97405242919922
1620,82739,-548.1715935547916,-413.8820031003308,18,29.59246826171875
1630,83354,-508.90384679224945,-215.1914984212071,88,342.6220397949219
1640,83845,-505.92630896926306,-285.19111408425306,36,333.3402404785156
1650,84573,-502.28343086592156,-210.78396618854924,73,229.97561645507812
1660,84996,-513.3581983173855,-385.8838559130719,28,-135.4884910583496
1670,85565,-505.24482858336944,-254.23885113960029,66,708.7855224609375
1680,86006,-507.4550823915714,-252.12502385133948,69,254.98959350585938
1690,86487,-515.0461552841139,-315.249295616035,41,172.94512939453125
1700,86972,-523.0012352106241,-296.17058038743846,34,246.17156982421875
1710,87472,-508.38912936119453,-311.5905520247422,51,-264.05506896972656
1720,87936,-560.534386021696,-415.0132894109269,19,29.164169311523438
1730,88470,-506.4974527459331,-263.6136002501002,73,314.2515869140625
1740,89006,-500.7876903741404,-251.14613920626087,74,177.19387817382812
1750,89602,-557.5468447390086,-216.38886101059134,62,388.8018493652344
1760,90165,-515.105858200958,-334.69279328164293,26,143.55307006835938
1770,90678,-504.31384822653536,-206.06742422578697,66,214.13327026367188
1780,91170,-519.9836285414109,-306.6569112240404,32,262.5066833496094
1790,91652,-566.5912867810489,-283.8846420516994,46,131.89537048339844
1800,92092,-580.0420402607392,-370.5588174844805,28,-38.58589172363281
1810,92621,-500.16940877390283,-260.3614833377151,61,240.49282836914062
1820,93136,-505.88715302572257,-269.1021744697668,67,532.2882080078125
1830,93640,-526.3118660342917,-371.7964547556545,22,-49.53170394897461
1840,94184,-503.9085920043048,-232.85275275552783,68,137.8764190673828
1850,94630,-533.2433188228426,-327.13803161337034,30,100.47952270507812
1860,95191,-583.4066375397151,-409.3371371798766,23,89.73220825195312
1870,95631,-513.2972769793245,-341.8563529971007,24,157.77914428710938
1880,96183,-509.08829588212734,-222.3668714361269,89,169.84963989257812
1890,96717,-501.194937093445,-274.21305690280633,48,-16.954200744628906
1900,97196,-572.5782316340665,-390.9667711733219,24,140.8282470703125
1910,97681,-550.769247058712,-411.87364534680347,19,-36.99635314941406
1920,98074,-544.6918559255461,-341.6702091786699,27,97.00715637207031
1930,98646,-534.5853475800758,-352.32672105121344,26,159.82623291015625
1940,99092,-501.79295020531754,-218.51738198017784,90,669.4873046875
