episode,steps,reward,discounted_reward,steps,distance_traveled
0,52,-503.12359564431847,-231.88837853438298,52,56.046417236328125
10,512,-563.879671721609,-217.30387063299926,40,304.2315979003906
20,1001,-533.5281793824211,-335.20239773702764,18,176.85604858398438
30,1467,-505.0034670760691,-183.34716673428724,50,52.33479309082031
40,1944,-514.4826897051081,-184.16740958660313,54,632.6939697265625
50,2415,-623.0936199965179,-346.93293975582424,24,-37.25046920776367
60,3021,-586.4063282050519,-25.80298545565711,108,517.45556640625
70,3501,-504.0119206301796,-83.54901003168425,74,412.4288330078125
80,4083,-533.8937235910425,-272.51887175074694,26,83.18360900878906
90,4650,-503.6597297615605,-245.61908814811787,38,45.636077880859375
100,5149,-558.9314685066743,-352.6496687334181,18,23.588058471679688
110,5646,-505.440183601326,-239.28763449702043,44,37.05137634277344
120,6234,-503.13296881364795,-190.0094912237844,54,57.54103088378906
130,6688,-548.4924955440694,-249.6405591004924,29,127.55142211914062
140,7270,-650.21691624749,-319.8412135208588,35,-117.6761360168457
150,7783,-503.61750284818794,-211.11442620805022,64,170.52337646484375
160,8277,-507.3322017483153,-214.21536222268185,65,168.1414794921875
170,8729,-642.0117403611857,-222.9772001030274,37,325.7084045410156
180,9289,-545.0002019303897,-179.1537030894363,54,-22.949752807617188
190,9707,-508.8193323035173,-222.5735421220885,48,503.84393310546875
200,10154,-520.7836119791241,-322.709678789435,18,83.34379577636719
210,10606,-526.694820787146,-251.69425576821587,40,34.27217102050781
220,11069,-502.9350504209922,-217.2760440119489,41,120.97184753417969
230,11642,-504.1243572016656,-232.06470526702017,27,149.6210174560547
240,12211,-515.6444537182596,-93.52382601796312,70,568.609375
250,12731,-584.4100515576546,-250.78432774513846,31,95.95220947265625
260,13435,-519.5472394428172,-82.16541547686073,101,380.429931640625
270,14030,-508.995757378323,-155.11625252844738,60,67.44047546386719
280,14621,-501.87722233895624,-117.90951334100359,84,178.9512939453125
290,15033,-644.7949153558868,-296.6605203111953,31,206.52456665039062
300,15492,-589.3174827804169,-211.84849069442473,46,107.65103149414062
310,16087,-526.5104308922654,-132.9674397081589,47,230.26397705078125
320,16426,-512.3996800990584,-244.10556513492185,39,-144.07900619506836
330,17011,-509.44703083569874,-289.13892009702846,38,-111.26903915405273
340,17563,-503.2119322110882,-125.47204656049728,78,210.12344360351562
350,18142,-507.4117807206857,-169.6500699626209,59,206.57034301757812
360,18566,-632.3991900030687,-287.1033703639446,33,372.77044677734375
370,19203,-504.9174494515008,-205.88103620250664,62,33.38465881347656
380,19744,-513.3030798425386,-139.52996359622972,85,148.07150268554688
390,20156,-589.9428467114051,-241.60193813724902,32,284.8620910644531
