step,actor_loss,critic_1_loss,critic_2_loss,noise_std
2501,9.348675727844238,56.86283493041992,59.67366027832031,0.3496665333333333
5001,26.451459884643555,55.224815368652344,47.106040954589844,0.34933319999999995
7501,49.75585174560547,63.79533386230469,52.07806396484375,0.34899986666666666
10001,73.72618865966797,92.87237548828125,88.35714721679688,0.3486665333333333
12501,88.5117416381836,141.14920043945312,123.0291748046875,0.34833319999999995
15001,103.13670349121094,141.62625122070312,120.45806884765625,0.34799986666666666
17501,118.92313385009766,286.9687194824219,274.26129150390625,0.3476665333333333
20001,135.2470703125,221.8548583984375,215.12550354003906,0.34733319999999995
22501,152.75762939453125,460.2868957519531,450.70819091796875,0.34699986666666666
25001,167.5045623779297,451.8879089355469,410.0555419921875,0.3466665333333333
27501,188.5907440185547,368.9376220703125,361.2402648925781,0.34633319999999995
30001,198.3224334716797,525.1184692382812,527.5595703125,0.34599986666666666
32501,210.60348510742188,642.959228515625,620.9788818359375,0.3456665333333333
35001,218.4619140625,715.9560546875,743.544921875,0.34533319999999995
37501,225.95281982421875,502.659912109375,518.587158203125,0.34499986666666665
40001,231.93408203125,819.358642578125,842.8684692382812,0.3446665333333333
42501,223.47927856445312,985.0061645507812,941.852294921875,0.34433319999999995
45001,234.94908142089844,876.9597778320312,851.6968383789062,0.34399986666666665
47501,232.62965393066406,736.2954711914062,687.354248046875,0.3436665333333333
50001,233.79537963867188,920.0692749023438,847.408935546875,0.3433332
52501,228.1764373779297,910.199462890625,893.7132568359375,0.34299986666666665
55001,225.2392578125,544.3176879882812,499.8934020996094,0.3426665333333333
57501,228.13185119628906,1067.815673828125,1032.400634765625,0.3423332
60001,225.62632751464844,865.9348754882812,762.5894165039062,0.34199986666666665
62501,223.32427978515625,911.1071166992188,872.82568359375,0.3416665333333333
65001,229.63748168945312,498.1396179199219,476.69500732421875,0.3413332
67501,211.2282257080078,1001.8369140625,918.7955322265625,0.34099986666666665
70001,220.94325256347656,932.8558959960938,870.98876953125,0.3406665333333333
72501,211.5902557373047,807.2354736328125,800.3049926757812,0.3403332
75001,218.92213439941406,512.6912231445312,484.1571044921875,0.33999986666666665
77501,219.53488159179688,949.3211669921875,856.1376953125,0.3396665333333333
80001,200.0362548828125,885.3838500976562,574.1348876953125,0.3393332
82501,205.4151153564453,720.4498291015625,614.378662109375,0.33899986666666665
85001,211.97096252441406,572.37353515625,567.4701538085938,0.3386665333333333
87501,207.40953063964844,750.28662109375,689.7574462890625,0.3383332
90001,199.44236755371094,722.3375854492188,686.0198364257812,0.33799986666666665
92501,202.7433624267578,734.2623901367188,725.1956176757812,0.3376665333333333
95001,196.1488494873047,736.97705078125,724.2853393554688,0.3373332
97501,190.0845947265625,634.69677734375,546.4149780273438,0.33699986666666665
100001,190.9927978515625,490.4876708984375,500.3609619140625,0.3366665333333333
102501,200.86695861816406,643.1639404296875,634.4259033203125,0.3363332
105001,194.20208740234375,857.6196899414062,780.0240478515625,0.33599986666666665
107501,191.3092041015625,665.016357421875,677.904541015625,0.3356665333333333
110001,188.0031280517578,591.9907836914062,593.9515380859375,0.3353332
112501,189.12669372558594,608.8634033203125,595.3818359375,0.33499986666666665
115001,191.39727783203125,550.01220703125,511.630126953125,0.3346665333333333
117501,180.83956909179688,596.3636474609375,591.5178833007812,0.3343332
120001,180.8784942626953,500.2719421386719,538.2693481445312,0.33399986666666664
122501,177.43399047851562,804.5801391601562,814.110107421875,0.3336665333333333
125001,180.20655822753906,477.2196960449219,485.2311706542969,0.3333332
127501,176.08697509765625,630.59716796875,626.077392578125,0.33299986666666664
130001,176.2932891845703,392.092041015625,368.25372314453125,0.3326665333333333
132501,165.31777954101562,592.671630859375,544.6226806640625,0.3323332
135001,163.31631469726562,706.370849609375,675.49560546875,0.33199986666666664
137501,168.9821319580078,493.9185791015625,481.91082763671875,0.3316665333333333
140001,158.7340087890625,613.923095703125,631.02197265625,0.3313332
142501,156.6744842529297,581.9326171875,555.0244750976562,0.33099986666666664
145001,163.7990264892578,333.9522705078125,336.4588623046875,0.3306665333333333
147501,154.9365234375,361.92755126953125,343.18341064453125,0.3303332
150001,155.59446716308594,415.2481689453125,454.77349853515625,0.32999986666666664
152501,149.20909118652344,598.329833984375,618.248046875,0.3296665333333333
155001,154.21397399902344,440.4766540527344,469.15704345703125,0.3293332
157501,155.92408752441406,500.31939697265625,526.9754028320312,0.32899986666666664
160001,153.9881591796875,524.3333740234375,514.40380859375,0.3286665333333333
162501,153.9817657470703,255.89419555664062,230.91943359375,0.3283332
165001,154.59817504882812,478.64837646484375,485.7677917480469,0.32799986666666664
167501,157.33726501464844,265.5481872558594,269.8135070800781,0.3276665333333333
170001,151.0269012451172,330.19696044921875,300.9550476074219,0.3273332
172501,148.1146697998047,461.8887939453125,474.4765319824219,0.32699986666666664
175001,156.69309997558594,378.2147216796875,381.7322692871094,0.3266665333333333
177501,149.70663452148438,646.40185546875,652.5454711914062,0.3263332
180001,154.51356506347656,400.6687316894531,447.12481689453125,0.32599986666666664
182501,153.54208374023438,417.587646484375,410.981689453125,0.3256665333333333
185001,159.6335906982422,410.5548400878906,392.51324462890625,0.3253332
187501,154.333740234375,660.8567504882812,657.552978515625,0.32499986666666664
190001,153.19326782226562,531.409912109375,562.831787109375,0.3246665333333333
192501,155.91409301757812,254.99481201171875,300.7799987792969,0.3243332
195001,154.4325408935547,749.4651489257812,802.9971923828125,0.32399986666666664
197501,154.81605529785156,363.0575256347656,354.0330810546875,0.32366653333333334
200001,154.6531524658203,488.93603515625,516.3671875,0.3233332
202501,158.17788696289062,415.3200988769531,409.1565856933594,0.32299986666666664
205001,156.51268005371094,434.3720397949219,451.55316162109375,0.3226665333333333
207501,158.6173553466797,552.3375244140625,554.2503662109375,0.3223332
210001,157.03111267089844,352.4031982421875,340.2493896484375,0.32199986666666663
212501,155.48158264160156,481.35284423828125,448.6084289550781,0.32166653333333334
215001,158.51449584960938,319.8458251953125,328.3421936035156,0.3213332
217501,156.70323181152344,504.5396728515625,494.78472900390625,0.32099986666666663
220001,162.90768432617188,639.6329345703125,624.4078979492188,0.32066653333333334
222501,152.37632751464844,343.694580078125,336.1917419433594,0.3203332
225001,155.97035217285156,546.31005859375,543.9188232421875,0.31999986666666663
227501,159.39503479003906,487.52001953125,503.91802978515625,0.31966653333333334
230001,160.86598205566406,518.8438110351562,535.8238525390625,0.3193332
232501,158.66490173339844,424.87860107421875,436.30157470703125,0.31899986666666663
235001,158.78567504882812,536.4797973632812,525.0018310546875,0.31866653333333333
237501,157.24375915527344,414.88824462890625,417.71478271484375,0.3183332
240001,156.34426879882812,665.0350341796875,663.8232421875,0.31799986666666663
