episode,steps,reward,discounted_reward,steps,distance_traveled
0,56,-502.33193105819174,-167.98045351041702,56,519.9434814453125
10,463,-588.1496490692793,-241.58578998750767,33,107.9654541015625
20,971,-505.31143318601255,-207.84880180920925,47,-17.996002197265625
30,1443,-664.1549030491133,-279.4911484537889,30,266.0119934082031
40,1902,-561.5269373638821,-189.10568478205508,53,527.478759765625
50,2675,-507.3501896818807,-134.84296203320918,68,10.761886596679688
60,3244,-539.8021093814746,-263.0875060454063,27,325.1343688964844
70,3697,-507.5326002571349,-149.19327966712854,54,-86.91781330108643
80,4197,-562.3250079344119,-362.1071660032022,18,-11.347869873046875
90,4562,-517.3107300498988,-142.37615148270314,64,290.81744384765625
100,4901,-513.8372427262913,-229.15508860053757,46,-144.02609252929688
110,5407,-506.78349246257574,-239.62522381564634,44,193.4813232421875
120,5948,-623.3737273449879,-351.92146576114806,22,134.60235595703125
130,6339,-507.0447348501635,-115.89213980015124,58,291.7616271972656
140,6903,-500.6217950022127,-280.684991153409,22,124.7552490234375
150,7417,-552.9201830695176,-305.8628348809375,27,-119.89983367919922
160,7985,-546.2535575282172,-360.46106348824105,17,-21.10033416748047
170,8612,-511.0453057578232,-185.8951806332071,83,222.58169555664062
180,9164,-596.6107626676597,-68.83945623433593,152,1032.7010498046875
190,9600,-521.0037038848308,-205.41510227020314,46,-182.51309204101562
200,10260,-513.4290840279916,-294.7131627497645,21,92.58601379394531
210,10822,-507.52335027946134,-201.77940986639737,64,127.64393615722656
220,11216,-504.48482603892023,-247.28223673728345,39,-179.1252212524414
230,11776,-504.4087196816773,-117.52609395544307,69,834.171142578125
240,12282,-501.65934077707163,-256.0053811887301,50,55.876617431640625
250,12985,-582.6022708697449,-231.04076115699743,43,471.49066162109375
260,13466,-503.44443227332664,-141.17074289611492,63,95.08273315429688
270,13868,-535.6016210490465,-154.13440782349554,60,975.201171875
280,14569,-505.38250688507355,-101.7851539943159,98,1066.6837158203125
290,14962,-531.1449802592815,-363.8190618412829,15,11.785636901855469
300,15411,-627.9315907287191,-148.20601260508664,58,504.1937255859375
310,15895,-500.3930451169694,-207.86209416974026,41,521.2080688476562
320,16445,-519.2441128234314,-367.29639632244226,14,82.24180603027344
330,17065,-620.874493708895,-119.48622485683242,65,487.27685546875
340,17581,-662.7073655572468,-298.25242237819276,28,130.00765991210938
350,18167,-517.3175535515795,-251.0986977908953,43,-66.04933166503906
360,18570,-530.1512308548623,-287.7016731899956,22,227.30612182617188
370,19072,-555.9489976094684,-152.91952340393672,49,369.986328125
380,19584,-622.435122812638,-270.3004609213151,31,85.41644287109375
390,20111,-520.5010753009468,-204.34465616735343,41,35.55650329589844
400,20474,-514.3519431619349,-158.99395547376068,62,79.75369262695312
410,20951,-505.1153176520507,-143.10370370761711,73,203.57489013671875
420,21390,-501.1127868912383,-179.52164252665807,58,310.35955810546875
430,21806,-523.7461526621812,-392.39061889993553,12,16.714759826660156
440,22295,-501.1958339835176,-124.14869193179513,73,271.1407165527344
450,22790,-530.9420486433742,-151.50268873000098,69,286.3183288574219
460,23202,-637.472431196278,-334.36470595067385,24,156.4805908203125
470,23766,-508.24711856412256,-120.82137127983763,97,700.2200317382812
480,24392,-504.20821887781,-199.21017876195268,50,49.84162902832031
490,24844,-503.12234278307153,-132.64323441518903,73,54.88874816894531
500,25407,-519.2301739013852,-175.78515897870702,61,396.8523254394531
510,25899,-523.2899809622423,-140.45633374681032,63,569.7381591796875
520,26352,-505.51882639045596,-169.08127410251402,60,428.7452392578125
530,26836,-551.5129284240929,-334.10818689447865,20,41.96888732910156
540,27524,-526.6574748000081,-104.54347842611136,62,638.6497192382812
550,28003,-500.98692561955863,-187.6178646596541,72,83.82032775878906
560,28577,-544.8577263235125,-213.16214293614152,49,398.1861877441406
570,28954,-631.9780573268519,-240.75316453848177,60,118.21250915527344
580,29398,-522.6956132853174,-14.905024370135214,112,942.65771484375
590,29875,-546.4120839986685,-244.38668534272614,51,357.9094543457031
600,30338,-518.0659425702413,-119.35956213159169,70,340.77423095703125
610,30983,-501.09822867683033,-259.6646066805467,24,107.15806579589844
620,31494,-610.8778703669421,-286.85509320805176,30,-13.329437255859375
630,32003,-529.3533089268997,-92.33918419073018,84,713.2079467773438
640,32483,-507.0805407425129,-189.81514278059606,74,307.8775634765625
650,32999,-507.5012715705255,-162.99929579726725,67,10.739723205566406
660,33524,-505.8131789030593,-227.3894410351678,51,35.29396057128906
670,34029,-511.3492393694195,-160.62804671678103,68,166.9158935546875
680,34563,-503.36262282577525,-280.23163396028497,22,227.66354370117188
690,34958,-502.9419106392637,-326.5076528473968,17,85.25733947753906
700,35404,-515.2133260927623,-250.5431230357883,52,51.26325988769531
710,35955,-508.94244473146466,-230.4616810401163,28,137.5000457763672
720,36374,-540.017236316263,-186.72399141303714,49,395.1416320800781
730,36767,-534.8342201930741,-308.7243054581809,21,45.697662353515625
740,37359,-519.590533777298,-272.78258056496963,34,-49.330501556396484
750,37815,-513.0952583629563,-271.13976238827263,23,98.99072265625
760,38270,-503.13012750016634,-127.93887606810604,69,76.70677185058594
770,38832,-501.115260706154,-216.67425098211623,47,8.371635437011719
780,39325,-522.0505909877121,-301.2332994461495,20,130.0896453857422
790,39696,-628.6132161157392,-255.56127499891025,44,4.0768890380859375
800,40197,-540.8166579147437,-363.47647280661687,16,90.21110534667969
810,40699,-501.4612260547993,-244.9738322838075,42,22.917587280273438
820,41182,-520.7891640088006,-249.9292216585192,36,247.86260986328125
830,41700,-504.8509543420299,-261.49469239143474,42,-182.39593505859375
840,42179,-503.4649346859985,-262.1345786364653,25,212.82052612304688
850,42610,-503.34592327864243,-205.79658478156227,47,151.89474487304688
860,43011,-623.8283854182297,-347.1563426726512,22,190.586669921875
870,43493,-510.6114513081374,-116.81547727119035,68,139.94126892089844
880,43952,-602.1147481872622,-73.14012937809986,96,749.5015869140625
890,44519,-595.5220221026884,-260.3729115007301,31,383.17303466796875
900,45128,-511.8803887137293,-230.94033815874894,54,11.018997192382812
910,45753,-506.76507895108233,-195.99711065006517,58,-75.28245735168457
920,46176,-502.9547356541996,-191.88592895007235,52,-173.46472930908203
930,46611,-589.0884186943453,-335.3468173725834,23,-27.79302978515625
940,47024,-504.7713497160218,-182.53456961750138,67,137.9561004638672
950,47480,-506.6623834960776,-146.39205843114388,65,103.36399841308594
960,48013,-654.1504777655443,-345.7827013859431,23,199.93963623046875
970,48498,-500.38274785885505,-114.79489217421033,82,406.8243408203125
980,49072,-509.1845633932818,-208.16163272501726,40,64.9417724609375
990,49561,-505.4566960546366,-143.565308349978,59,83.88914489746094
1000,50077,-502.55438992232524,-104.67545068341542,89,333.2769470214844
1010,50511,-540.1209289155036,-267.6564471569429,38,113.02705383300781
1020,51006,-616.2753099879641,-218.3515451344073,47,149.88858032226562
1030,51609,-500.04291220115203,-230.37705371182415,49,42.89591979980469
1040,52176,-503.95213659159185,-130.52269726251632,81,430.99615478515625
