step,actor_loss,critic_1_loss,critic_2_loss,noise_std
2501,8.481073379516602,3.016043186187744,2.3671631813049316,0.2998552662037037
5001,19.833498001098633,11.439523696899414,9.647211074829102,0.29971059027777774
7501,35.44840621948242,23.556865692138672,18.57564926147461,0.2995659143518518
10001,45.754295349121094,28.63479232788086,28.057483673095703,0.29942123842592594
12501,59.65106201171875,31.786718368530273,29.921897888183594,0.2992765625
15001,69.3953857421875,38.48509979248047,30.763824462890625,0.2991318865740741
17501,78.18431091308594,55.28203582763672,44.63623809814453,0.29898721064814815
20001,84.6631851196289,63.0755615234375,61.232112884521484,0.2988425347222222
22501,87.89170837402344,55.541282653808594,45.731468200683594,0.2986978587962963
25001,92.81000518798828,54.54773712158203,49.296470642089844,0.29855318287037036
27501,92.35284423828125,63.958885192871094,58.342559814453125,0.29840850694444443
30001,96.7635498046875,74.45731353759766,65.23338317871094,0.2982638310185185
32501,96.80892944335938,82.2305908203125,81.62789916992188,0.29811915509259257
35001,94.42595672607422,85.70332336425781,72.39323425292969,0.29797447916666664
37501,100.2060546875,74.17181396484375,54.27995300292969,0.2978298032407407
40001,99.90036010742188,77.10035705566406,62.768463134765625,0.2976851273148148
42501,104.57788848876953,65.14046478271484,59.038970947265625,0.2975404513888889
45001,102.80146789550781,77.240966796875,58.108890533447266,0.297395775462963
47501,110.03495788574219,74.20616149902344,54.027549743652344,0.29725109953703704
50001,110.54263305664062,106.994873046875,94.18197631835938,0.2971064236111111
52501,109.06021118164062,78.70654296875,79.74972534179688,0.2969617476851852
55001,113.01638793945312,114.73564147949219,99.39363098144531,0.29681707175925925
57501,112.76788330078125,73.90848541259766,69.10600280761719,0.2966723958333333
60001,114.43728637695312,62.85806655883789,56.650909423828125,0.2965277199074074
62501,118.90228271484375,96.74908447265625,87.51187896728516,0.29638304398148146
65001,117.81382751464844,113.64115905761719,89.76872253417969,0.29623836805555553
67501,119.25,83.11946868896484,69.87287902832031,0.2960936921296296
70001,119.19720458984375,103.19541931152344,87.69975280761719,0.2959490162037037
72501,117.9491958618164,109.7379150390625,92.26254272460938,0.29580434027777774
75001,118.20492553710938,85.37643432617188,78.27909851074219,0.2956596643518518
77501,115.58733367919922,114.32302856445312,100.92164611816406,0.29551498842592594
80001,118.09991455078125,115.44171905517578,93.81503295898438,0.2953703125
82501,117.97296142578125,69.22981262207031,85.62239074707031,0.2952256365740741
85001,116.85183715820312,93.25806427001953,79.68831634521484,0.29508096064814815
87501,117.22944641113281,86.84048461914062,77.62213897705078,0.2949362847222222
90001,117.28790283203125,91.19566345214844,75.84406280517578,0.2947916087962963
92501,114.39602661132812,117.02236938476562,107.28832244873047,0.29464693287037036
95001,113.95867156982422,90.53475952148438,83.37348937988281,0.29450225694444443
97501,116.8245849609375,168.42955017089844,138.82095336914062,0.2943575810185185
